fold,name,dPSNR,severe,unsafe_action_label,v221_unsafe_action_probability,trained_mid_unsafe_prob,trained_final_unsafe_prob,trained_mean_unsafe_prob
1,2465_0.88_1.38.png,-0.1436727849720043,0,0,0.32636815309524536,0.18154478073120117,0.18137632310390472,0.18146055191755295
1,145_0.5_1.08.png,-0.19391989340027038,0,1,0.5375916957855225,0.181545227766037,0.1813763976097107,0.18146081268787384
1,1164_0.79_1.96.png,0.21086826864928554,0,0,0.03833243250846863,0.18154437839984894,0.18137627840042114,0.18146032840013504
1,2084_0.73_1.89.png,-0.032546886614163384,0,0,0.04140333831310272,0.18154484033584595,0.1813763529062271,0.18146059662103653
1,968_0.54_1.0.png,0.1440306694073712,0,0,0.009012524969875813,0.18154515326023102,0.1813763976097107,0.18146077543497086
1,1495_0.94_1.22.png,-0.05010214190723161,0,0,0.051528047770261765,0.18154478073120117,0.1813763529062271,0.18146056681871414
1,2847_0.67_0.53.png,-0.12442957473075467,0,1,0.9471613168716431,0.18154530227184296,0.1813763976097107,0.18146084994077682
1,4_0.84_1.98.png,-0.08939676174799871,0,0,0.002500000409781933,0.1815447360277176,0.18137630820274353,0.18146052211523056
1,684_0.67_1.46.png,-0.0981154467793246,0,0,0.00012912687088828534,0.18154515326023102,0.1813763976097107,0.18146077543497086
1,180_0.86_1.22.png,-0.09127957672953357,0,0,0.3102788031101227,0.18154487013816833,0.18137632310390472,0.18146059662103653
1,896_0.83_1.62.png,0.25067649745147946,0,0,0.1239176020026207,0.18154488503932953,0.18137632310390472,0.18146060407161713
1,710_0.87_1.34.png,-0.1548674149030944,0,0,0.09892024844884872,0.18154506385326385,0.1813763678073883,0.18146071583032608
1,1856_0.82_1.13.png,0.2485891822261408,0,0,0.2516961097717285,0.181545227766037,0.1813763976097107,0.18146081268787384
1,1951_0.53_1.59.png,0.17732354425443475,0,0,0.2842170298099518,0.1815449446439743,0.18137632310390472,0.18146063387393951
1,171_0.59_1.19.png,-0.13431016610596913,0,0,0.014233427122235298,0.18154528737068176,0.1813763976097107,0.18146084249019623
1,425_0.89_1.0.png,-0.17332980887382377,0,0,0.007667256984859705,0.18154506385326385,0.1813763678073883,0.18146071583032608
1,1426_0.74_1.06.png,-0.15810255891601344,0,0,0.0076237390749156475,0.18154515326023102,0.1813763976097107,0.18146077543497086
1,1042_0.91_0.56.png,-0.21670390671433637,1,0,0.24646952748298645,0.18154503405094147,0.1813763529062271,0.1814606934785843
1,1765_0.51_1.47.png,-0.32531208211855045,1,1,0.37043118476867676,0.18154531717300415,0.1813764125108719,0.18146086484193802
1,536_0.73_1.23.png,0.20118831546010085,0,0,0.0019635099451988935,0.18154503405094147,0.1813763678073883,0.1814607009291649
1,2273_0.9_1.94.png,-0.026324493549466865,0,1,0.8931180834770203,0.1815447360277176,0.18137630820274353,0.18146052211523056
1,231_0.77_0.73.png,0.3299248519787099,0,0,0.8049945831298828,0.18154512345790863,0.1813763678073883,0.18146074563264847
1,1987_0.88_0.57.png,0.3890164889515688,0,0,0.011419652961194515,0.18154530227184296,0.1813763976097107,0.18146084994077682
1,773_0.65_0.81.png,-0.13951006347505768,0,0,0.02378598414361477,0.1815451979637146,0.1813763976097107,0.18146079778671265
1,608_0.55_1.73.png,0.17973561584912545,0,0,0.009149041026830673,0.18154503405094147,0.1813763678073883,0.1814607009291649
1,2174_0.88_0.84.png,-0.16939017352351726,0,0,0.8141262531280518,0.1815449446439743,0.1813763529062271,0.1814606487751007
1,2966_0.98_0.67.png,0.14740541852508926,0,0,0.06192687153816223,0.1815451681613922,0.1813763678073883,0.18146076798439026
1,2508_0.6_1.71.png,-0.4305090899347732,1,0,0.05515066161751747,0.18154500424861908,0.1813763529062271,0.1814606785774231
1,963_0.81_0.99.png,0.20028832528283402,0,0,0.009151855483651161,0.18154488503932953,0.18137632310390472,0.18146060407161713
1,1011_0.79_0.66.png,-0.25626288481327464,1,0,0.3407086431980133,0.18154489994049072,0.18137632310390472,0.18146061152219772
1,293_0.88_0.76.png,0.023898049223092244,0,0,0.7159131169319153,0.18154506385326385,0.1813763678073883,0.18146071583032608
1,1484_0.75_0.81.png,-0.12495931229716462,0,0,0.0019590139854699373,0.18154512345790863,0.1813763678073883,0.18146074563264847
1,1302_0.53_1.14.png,-0.040478270274753925,0,0,0.0755465179681778,0.18154504895210266,0.1813763529062271,0.1814607009291649
1,2057_0.86_0.85.png,-0.019512682718108465,0,1,0.6621130108833313,0.18154513835906982,0.1813763678073883,0.18146075308322906
1,1389_0.95_1.29.png,-0.12729315987913026,0,0,0.0014395363396033645,0.18154487013816833,0.1813763529062271,0.18146061152219772
1,1845_0.7_1.35.png,0.325938289122206,0,0,0.22624531388282776,0.1815451681613922,0.1813763678073883,0.18146076798439026
1,878_0.92_1.81.png,-0.026507823425880872,0,0,0.02388889715075493,0.18154455721378326,0.18137629330158234,0.1814604252576828
1,706_0.58_1.34.png,0.3581383903717281,0,0,0.010648240335285664,0.18154504895210266,0.1813763529062271,0.1814607009291649
1,805_0.75_1.2.png,0.03279741197332697,0,0,0.006160041317343712,0.18154513835906982,0.1813763976097107,0.18146076798439026
1,1591_0.87_0.52.png,0.0793201436861537,0,0,0.14260587096214294,0.18154527246952057,0.1813763976097107,0.18146083503961563
1,2167_0.55_0.91.png,0.11632371874829062,0,1,0.9940949082374573,0.18154530227184296,0.1813764125108719,0.18146085739135742
1,1697_0.87_1.23.png,0.05408391167225801,0,0,0.048553649336099625,0.18154513835906982,0.1813763678073883,0.18146075308322906
1,109_0.54_0.97.png,0.30264966238993196,0,0,0.012385726906359196,0.1815451681613922,0.1813763678073883,0.18146076798439026
1,2754_0.83_1.45.png,-0.004364700026073365,0,0,0.5945917367935181,0.18154489994049072,0.1813763529062271,0.18146062642335892
1,590_0.65_0.94.png,-0.01580209687366363,0,0,0.15132436156272888,0.1815454065799713,0.1813764125108719,0.1814609095454216
1,295_0.59_0.87.png,0.05347149776451943,0,0,0.05572844296693802,0.181545227766037,0.1813764125108719,0.18146082013845444
1,1712_0.9_0.74.png,0.0036306699298975786,0,0,0.9083056449890137,0.1815451681613922,0.1813763678073883,0.18146076798439026
1,700_0.96_1.45.png,-0.004244064537353154,0,0,0.0357191264629364,0.18154481053352356,0.18137632310390472,0.18146056681871414
1,726_0.57_1.58.png,-0.25295764925471786,1,1,0.1326049566268921,0.1815451830625534,0.1813763976097107,0.18146079033613205
1,84_0.89_1.11.png,-0.05926657615601982,0,1,0.9320703744888306,0.18154476583003998,0.18137632310390472,0.18146054446697235
1,2600_0.72_0.68.png,-0.0027468388127829257,0,1,0.9166120290756226,0.18154537677764893,0.1813763976097107,0.1814608871936798
1,660_0.52_1.08.png,0.019334555862229763,0,0,0.03453526273369789,0.181545227766037,0.1813763976097107,0.18146081268787384
1,248_0.73_0.56.png,-0.060678598898874725,0,1,0.6716089844703674,0.181545227766037,0.1813763976097107,0.18146081268787384
1,2829_0.7_0.68.png,0.09447791451013643,0,0,0.17090336978435516,0.18154537677764893,0.1813764125108719,0.1814608946442604
1,2569_0.51_1.46.png,-0.3223846640890926,1,0,0.2222166210412979,0.18154504895210266,0.1813763678073883,0.18146070837974548
1,2061_0.79_1.72.png,-0.07184583521461718,0,0,0.017183730378746986,0.18154489994049072,0.1813763529062271,0.18146062642335892
1,2011_0.66_1.68.png,0.418346015555052,0,0,0.17311620712280273,0.18154489994049072,0.18137630820274353,0.18146060407161713
1,79_0.62_1.54.png,0.3688938298053799,0,0,0.0004179953830316663,0.18154506385326385,0.1813763976097107,0.18146073073148727
1,2699_0.92_1.48.png,0.3129373909062352,0,1,0.33897480368614197,0.18154531717300415,0.1813763976097107,0.18146085739135742
1,2051_0.92_0.92.png,-0.045347360692638006,0,1,0.837956964969635,0.1815449744462967,0.1813763529062271,0.1814606636762619
1,857_0.54_1.6.png,0.021404208671306435,0,0,0.0006846197647973895,0.18154512345790863,0.1813763678073883,0.18146074563264847
1,2611_0.79_0.73.png,0.19791846713941652,0,0,0.6335527896881104,0.18154504895210266,0.1813763529062271,0.1814607009291649
1,2617_0.73_0.82.png,0.10444772335911523,0,1,0.22224631905555725,0.18154515326023102,0.1813763678073883,0.18146076053380966
1,181_0.99_0.56.png,0.1914779634941084,0,1,0.8582656979560852,0.1815451681613922,0.1813763678073883,0.18146076798439026
1,1644_0.53_1.52.png,-0.496899274046001,1,1,0.998478353023529,0.18154527246952057,0.1813763976097107,0.18146083503961563
1,321_0.53_0.51.png,0.47247784312983043,0,0,0.02903345227241516,0.18154548108577728,0.18137644231319427,0.18146096169948578
1,2834_0.7_1.05.png,-0.13157029787090835,0,0,0.043955668807029724,0.18154531717300415,0.1813764125108719,0.18146086484193802
1,1421_0.9_1.14.png,0.14483173650696557,0,0,0.010597708635032177,0.18154509365558624,0.1813763529062271,0.18146072328090668
1,2790_0.56_1.84.png,0.13611841004011183,0,1,0.24080124497413635,0.18154491484165192,0.1813763529062271,0.18146063387393951
1,2527_0.82_0.59.png,0.23127151311867777,0,0,0.9598822593688965,0.18154555559158325,0.18137644231319427,0.18146099895238876
1,2795_0.97_0.75.png,0.33449774515339925,0,0,0.4820851683616638,0.18154501914978027,0.1813763529062271,0.1814606860280037
1,667_0.95_0.69.png,0.04983234434205741,0,0,0.04966863989830017,0.1815451830625534,0.1813763678073883,0.18146077543497086
1,1584_0.88_1.75.png,0.16294408279425454,0,0,0.1093403771519661,0.1815451681613922,0.1813763678073883,0.18146076798439026
1,2621_0.76_1.88.png,0.009031531381474167,0,0,0.13615958392620087,0.18154500424861908,0.1813763529062271,0.1814606785774231
1,1371_0.85_0.62.png,0.015557697065496257,0,0,0.3553527593612671,0.1815451830625534,0.1813763976097107,0.18146079033613205
1,1665_0.57_1.62.png,0.8576220568305644,0,0,0.9326296448707581,0.18154551088809967,0.18137644231319427,0.18146097660064697
1,2179_0.63_0.92.png,-0.08841441480096535,0,0,0.7851240634918213,0.181545227766037,0.1813764125108719,0.18146082013845444
1,1535_0.82_0.52.png,-0.2505393836179337,1,0,0.9419913291931152,0.18154530227184296,0.1813763976097107,0.18146084994077682
1,2605_0.59_0.7.png,-0.13228728320736138,0,0,0.4460728168487549,0.18154525756835938,0.1813763976097107,0.18146082758903503
1,2661_0.7_1.8.png,0.18172774401116953,0,0,0.2110901176929474,0.18154506385326385,0.1813763678073883,0.18146071583032608
1,582_0.98_0.77.png,-0.09005159407213625,0,0,0.43970316648483276,0.18154500424861908,0.18137632310390472,0.1814606636762619
1,166_0.58_1.66.png,-0.20337538376654862,1,1,0.6713442802429199,0.18154503405094147,0.1813763678073883,0.1814607009291649
1,466_0.7_1.58.png,0.22269382354103584,0,0,0.007405715528875589,0.18154481053352356,0.18137632310390472,0.18146056681871414
1,2456_0.72_0.6.png,0.21484887449766177,0,0,0.7651203274726868,0.18154513835906982,0.1813763678073883,0.18146075308322906
1,2587_0.67_1.68.png,-0.43545742100176454,1,0,0.09027823060750961,0.18154528737068176,0.1813763678073883,0.18146082758903503
1,1510_0.72_1.09.png,0.09497297527614279,0,0,0.053014934062957764,0.1815451681613922,0.1813763976097107,0.18146078288555145
1,2249_0.83_0.77.png,0.05638479395493334,0,0,0.3666243255138397,0.18154498934745789,0.1813763529062271,0.1814606711268425
1,2372_0.73_1.34.png,0.4054492258827693,0,0,0.06539089977741241,0.18154509365558624,0.1813763529062271,0.18146072328090668
1,2007_0.61_1.26.png,-0.40733585849383047,1,0,0.030309554189443588,0.18154533207416534,0.1813763976097107,0.18146086484193802
1,367_0.56_0.63.png,-0.24238881897209552,1,0,0.8790902495384216,0.18154527246952057,0.1813763976097107,0.18146083503961563
1,2128_0.85_1.82.png,-0.09835496959320267,0,0,0.03396114706993103,0.18154509365558624,0.1813763529062271,0.18146072328090668
1,2437_0.64_0.7.png,-0.34567875332398756,1,0,0.34204843640327454,0.18154513835906982,0.1813763678073883,0.18146075308322906
1,1545_0.84_1.34.png,0.2227879045813097,0,0,0.0672631561756134,0.18154515326023102,0.1813763529062271,0.18146075308322906
1,1891_0.57_1.79.png,-0.28300943734262773,1,0,0.053898885846138,0.18154527246952057,0.1813763976097107,0.18146083503961563
1,1972_0.6_0.84.png,-0.0856775746049081,0,1,0.8694754838943481,0.1815451979637146,0.1813763976097107,0.18146079778671265
1,215_0.58_0.63.png,-0.18937802965742634,0,1,0.9996517896652222,0.181545227766037,0.1813763976097107,0.18146081268787384
1,1091_0.79_1.01.png,0.0780932753906427,0,0,0.052626702934503555,0.18154500424861908,0.1813763529062271,0.1814606785774231
1,276_0.52_0.95.png,0.1430638994224438,0,0,0.6497921943664551,0.18154533207416534,0.1813763976097107,0.18146086484193802
1,1515_0.64_1.3.png,0.25566357300745324,0,0,0.11550688743591309,0.18154525756835938,0.1813764125108719,0.18146083503961563
1,2635_0.98_1.78.png,-0.04943567596620113,0,0,0.32263246178627014,0.1815449446439743,0.18137632310390472,0.18146063387393951
1,788_0.91_1.66.png,0.06270489354790243,0,0,0.04861557483673096,0.1815447360277176,0.18137632310390472,0.18146052956581116
1,1274_0.59_0.67.png,-0.5034584898765644,1,0,0.0045868391171097755,0.181545227766037,0.1813763976097107,0.18146081268787384
1,1445_0.65_0.82.png,-0.4627702222998664,1,0,0.0088106794282794,0.1815451979637146,0.1813763976097107,0.18146079778671265
1,1967_0.84_0.81.png,0.005629233202917305,0,0,0.7406384944915771,0.18154509365558624,0.1813763678073883,0.18146073073148727
1,1478_0.69_1.36.png,0.20786992929294001,0,0,0.00017261698667425662,0.18154481053352356,0.18137630820274353,0.18146055936813354
2,76_0.93_0.69.png,0.052680704748361507,0,0,0.05464905500411987,0.18265916407108307,0.18235695362091064,0.18250805884599686
2,998_0.74_1.7.png,-0.22356739389088887,1,0,0.0008209362858906388,0.1826592981815338,0.18235695362091064,0.18250812590122223
2,2079_0.62_1.17.png,-0.3490969034162177,1,0,0.1776147335767746,0.18265916407108307,0.18235693871974945,0.18250805139541626
2,2636_0.8_1.94.png,-0.03896566481691366,0,0,0.15562258660793304,0.18265914916992188,0.18235695362091064,0.18250805139541626
2,376_0.72_1.61.png,0.07252227806773703,0,0,0.008690930902957916,0.18265920877456665,0.18235695362091064,0.18250808119773865
2,2072_0.87_1.18.png,0.3661697845776146,0,0,0.7443334460258484,0.18265917897224426,0.18235695362091064,0.18250806629657745
2,1947_0.91_1.85.png,0.042989442897393815,0,1,0.9156371355056763,0.18265946209430695,0.18235698342323303,0.18250822275877
2,2058_0.71_0.74.png,-0.3285223351885591,1,0,0.10904907435178757,0.1826590746641159,0.18235693871974945,0.18250800669193268
2,1557_0.85_1.07.png,-0.05811334493302667,0,1,0.9738408923149109,0.1826590746641159,0.18235695362091064,0.18250801414251328
2,92_0.7_0.93.png,-0.5344811193601728,1,0,0.4497587978839874,0.18265913426876068,0.18235693871974945,0.18250803649425507
2,1059_0.87_0.7.png,0.3161038487101635,0,0,0.2401634007692337,0.18265917897224426,0.18235693871974945,0.18250805884599686
2,420_0.54_1.64.png,-0.30795880265390707,1,0,0.9045006036758423,0.18265923857688904,0.18235693871974945,0.18250808864831924
2,1766_0.84_0.74.png,0.6008992947220193,0,0,0.14888638257980347,0.18265913426876068,0.18235693871974945,0.18250803649425507
2,33_0.9_0.83.png,-0.19033302904125549,0,0,0.013494434766471386,0.1826590746641159,0.18235695362091064,0.18250801414251328
2,1326_0.77_0.97.png,-0.47075461732972457,1,0,0.010033988393843174,0.1826591044664383,0.18235695362091064,0.18250802904367447
2,2554_0.63_1.32.png,0.5261135586977659,0,0,0.778174638748169,0.18265928328037262,0.18235695362091064,0.18250811845064163
2,289_0.83_1.16.png,-0.02204962996660953,0,0,0.038851138204336166,0.1826591044664383,0.18235695362091064,0.18250802904367447
2,2734_0.94_0.69.png,-0.16792222425345216,0,1,0.9792869091033936,0.1826591044664383,0.18235695362091064,0.18250802904367447
2,2003_0.64_1.33.png,-0.2410325509415614,1,0,0.5632478594779968,0.18265892565250397,0.18235693871974945,0.1825079321861267
2,1402_0.73_0.73.png,-0.3423997160314798,1,0,0.0011413422180339694,0.1826590746641159,0.18235695362091064,0.18250801414251328
2,828_0.72_1.9.png,-0.2875943878246545,1,0,0.0005398762295953929,0.18265944719314575,0.18235693871974945,0.1825081929564476
2,1720_0.71_1.73.png,0.29597737125216383,0,0,0.14045350253582,0.18265940248966217,0.18235695362091064,0.1825081780552864
2,1270_0.74_1.52.png,-0.059687928481757524,0,0,0.003666914300993085,0.18265952169895172,0.18235693871974945,0.18250823020935059
2,2425_0.65_0.63.png,0.22148246502526803,0,1,0.998664379119873,0.18265917897224426,0.18235693871974945,0.18250805884599686
2,2588_0.7_1.03.png,0.7355267441548108,0,0,0.4196769893169403,0.18265898525714874,0.18235695362091064,0.1825079694390297
2,507_0.74_1.31.png,0.41819249685028126,0,0,0.009878954850137234,0.18265928328037262,0.18235693871974945,0.18250811100006104
2,2094_0.56_1.05.png,0.001787748236310449,0,0,0.30876386165618896,0.18265949189662933,0.18235693871974945,0.1825082153081894
2,2349_0.65_1.14.png,0.19960327363337171,0,0,0.14682017266750336,0.18265916407108307,0.18235693871974945,0.18250805139541626
2,1093_0.65_1.34.png,0.26238287718939546,0,0,0.027811668813228607,0.1826593428850174,0.18235695362091064,0.18250814825296402
2,1862_0.82_1.52.png,0.08164471951943142,0,0,0.45312055945396423,0.18265926837921143,0.18235695362091064,0.18250811100006104
2,2791_0.51_1.66.png,0.8038500975240837,0,0,0.0890720933675766,0.18265928328037262,0.18235693871974945,0.18250811100006104
2,969_0.75_1.17.png,-0.0077858892508686495,0,0,0.00369239691644907,0.18265920877456665,0.18235695362091064,0.18250808119773865
2,1026_0.77_0.89.png,0.09632455334563161,0,0,0.030088895931839943,0.1826591044664383,0.18235695362091064,0.18250802904367447
2,1234_0.51_1.28.png,0.30367983556767797,0,0,0.2801124155521393,0.18265904486179352,0.18235695362091064,0.18250799924135208
2,226_0.56_0.7.png,0.13010260526042572,0,0,0.7841947674751282,0.18265914916992188,0.18235693871974945,0.18250804394483566
2,2234_0.76_1.1.png,0.2846695057104114,0,0,0.7183244824409485,0.18265914916992188,0.18235698342323303,0.18250806629657745
2,1409_0.85_0.88.png,0.5692014567567014,0,0,0.008088735863566399,0.18265904486179352,0.18235695362091064,0.18250799924135208
2,2331_0.98_0.96.png,-0.02320060620988329,0,1,0.2054160088300705,0.18265900015830994,0.18235695362091064,0.1825079768896103
2,645_0.92_0.79.png,0.14153850949765712,0,1,0.5760163068771362,0.18265895545482635,0.18235695362091064,0.1825079545378685
2,592_0.61_0.98.png,0.2459383605818033,0,0,0.10031280666589737,0.18265870213508606,0.18235695362091064,0.18250782787799835
2,1109_0.9_0.79.png,-0.28199893113683316,1,0,0.15627838671207428,0.18265902996063232,0.18235695362091064,0.18250799179077148
2,157_0.81_1.26.png,-0.014999072496813426,0,0,0.04865347966551781,0.18265919387340546,0.18235695362091064,0.18250807374715805
2,14_0.87_0.97.png,0.08165829600872598,0,1,0.8352859616279602,0.18265874683856964,0.18235695362091064,0.18250785022974014
2,1221_0.76_0.69.png,-0.23828287127122394,1,0,0.15050269663333893,0.18265920877456665,0.18235693871974945,0.18250807374715805
2,2245_0.55_0.94.png,0.10406510826113191,0,0,0.5410482287406921,0.18265919387340546,0.18235695362091064,0.18250807374715805
2,2848_0.64_1.91.png,-0.21422295642196332,1,0,0.16959792375564575,0.1826593279838562,0.18235693871974945,0.18250813335180283
2,2442_0.66_0.8.png,0.577931434369475,0,0,0.2648515999317169,0.1826593279838562,0.18235693871974945,0.18250813335180283
2,1882_0.84_1.36.png,-0.07134825593018945,0,0,0.3898778557777405,0.18265902996063232,0.18235695362091064,0.18250799179077148
2,2713_0.86_1.67.png,0.14577358165322352,0,0,0.16039811074733734,0.1826590746641159,0.18235695362091064,0.18250801414251328
2,2819_0.97_0.52.png,0.18724073917901052,0,0,0.47483882308006287,0.18265892565250397,0.18235695362091064,0.1825079396367073
2,1761_0.99_0.94.png,0.2337683402254811,0,0,0.002271388191729784,0.18265913426876068,0.18235695362091064,0.18250804394483566
2,806_0.93_1.51.png,-0.10983599851897452,0,0,0.02530040219426155,0.18265919387340546,0.18235695362091064,0.18250807374715805
2,2336_0.74_1.8.png,-0.10755108992185569,0,0,0.10447769612073898,0.1826593279838562,0.18235693871974945,0.18250813335180283
2,2452_0.96_0.86.png,-0.00013451546197984499,0,0,0.7529913187026978,0.1826590746641159,0.18235698342323303,0.18250802904367447
2,2729_0.71_1.51.png,0.606113481310615,0,0,0.039739206433296204,0.18265937268733978,0.18235695362091064,0.1825081631541252
2,632_0.91_1.4.png,-0.07527305806029005,0,0,0.0029089886229485273,0.1826592981815338,0.18235695362091064,0.18250812590122223
2,118_0.72_0.71.png,0.106665634853087,0,0,0.1584262251853943,0.18265900015830994,0.18235695362091064,0.1825079768896103
2,2613_0.76_1.52.png,0.13637085893327594,0,0,0.5858865976333618,0.18265914916992188,0.18235698342323303,0.18250806629657745
2,1008_0.52_1.98.png,0.27231780213172385,0,1,0.992476761341095,0.18265968561172485,0.18235693871974945,0.18250831216573715
2,1422_0.51_1.71.png,0.5913816847807638,0,0,0.012821889482438564,0.1826592981815338,0.18235693871974945,0.18250811845064163
2,2764_0.85_1.06.png,0.15402840825750275,0,0,0.05175548046827316,0.18265919387340546,0.18235693871974945,0.18250806629657745
2,253_0.78_0.73.png,0.758111961829492,0,0,0.0014027192955836654,0.18265919387340546,0.18235693871974945,0.18250806629657745
2,1167_0.95_0.68.png,0.049627681175230975,0,0,0.22206301987171173,0.18265900015830994,0.18235693871974945,0.1825079694390297
2,2013_1.0_1.78.png,0.35110876258769963,0,0,0.33220529556274414,0.18265900015830994,0.18235695362091064,0.1825079768896103
2,24_0.53_1.21.png,0.208331935909861,0,0,0.004452573601156473,0.1826591044664383,0.18235695362091064,0.18250802904367447
2,1071_0.69_1.75.png,0.2359025320028323,0,0,0.00019638834055513144,0.18265913426876068,0.18235698342323303,0.18250805884599686
2,551_0.75_1.66.png,-0.5633843586041323,1,0,0.013225585222244263,0.18265965580940247,0.18235693871974945,0.18250829726457596
2,124_0.79_1.89.png,0.5118987352713233,0,0,0.00040253455517813563,0.18265974521636963,0.18235695362091064,0.18250834941864014
2,1473_0.95_0.96.png,0.10226450178626578,0,0,0.0006594599690288305,0.18265914916992188,0.18235695362091064,0.18250805139541626
2,2830_0.75_1.22.png,-0.716122576064933,1,0,0.37622272968292236,0.1826588660478592,0.18235695362091064,0.18250790983438492
2,2877_0.98_1.2.png,0.07689194144071365,0,0,0.07930928468704224,0.1826588213443756,0.18235695362091064,0.18250788748264313
2,650_0.88_1.7.png,0.07495308892410435,0,0,0.05950850248336792,0.18265952169895172,0.18235693871974945,0.18250823020935059
2,2882_0.8_0.68.png,0.19713336774503176,0,0,0.049187444150447845,0.18265904486179352,0.18235695362091064,0.18250799924135208
2,275_0.96_1.64.png,-0.08937529148516887,0,0,0.060290589928627014,0.18265923857688904,0.18235695362091064,0.18250809609889984
2,698_0.55_1.7.png,0.3362237741610272,0,0,0.01732438988983631,0.18265923857688904,0.18235695362091064,0.18250809609889984
2,1379_0.58_2.0.png,-0.3711123773668987,1,0,0.0035581006668508053,0.18265940248966217,0.18235693871974945,0.1825081706047058
2,448_0.97_1.07.png,0.04599212368530203,0,0,0.000804198149126023,0.18265926837921143,0.18235695362091064,0.18250811100006104
2,1297_0.99_0.69.png,-0.41427294145577065,1,1,0.6306770443916321,0.1826590746641159,0.18235693871974945,0.18250800669193268
2,1878_0.54_0.67.png,0.6269820467431018,0,0,0.323076993227005,0.18265916407108307,0.18235693871974945,0.18250805139541626
2,2813_0.71_1.07.png,-0.028386384397570907,0,0,0.23133498430252075,0.18265904486179352,0.18235695362091064,0.18250799924135208
2,2215_0.59_1.63.png,-0.04634308345077187,0,0,0.5385173559188843,0.18265923857688904,0.18235695362091064,0.18250809609889984
2,1952_0.78_0.75.png,0.2501335013628534,0,0,0.04341403394937515,0.1826590746641159,0.18235695362091064,0.18250801414251328
2,1602_0.92_0.57.png,-0.30582170186807645,1,0,0.3240485191345215,0.1826590746641159,0.18235695362091064,0.18250801414251328
2,2490_0.71_1.73.png,-0.10174264836118141,0,0,0.12475205957889557,0.1826593428850174,0.18235695362091064,0.18250814825296402
2,2564_0.59_1.09.png,-0.6525195507540005,1,1,0.8465511202812195,0.1826593428850174,0.18235695362091064,0.18250814825296402
2,411_0.78_1.03.png,-0.3276483079525363,1,0,0.07591044157743454,0.1826586276292801,0.18235695362091064,0.18250779062509537
2,1396_0.92_1.33.png,-0.11287123130554733,0,0,0.01955571584403515,0.18265902996063232,0.18235695362091064,0.18250799179077148
2,1655_0.54_1.38.png,0.4927572343483462,0,0,0.15266218781471252,0.1826592981815338,0.18235695362091064,0.18250812590122223
2,214_0.82_1.6.png,-0.13781617941172186,0,1,0.7858753800392151,0.1826591044664383,0.18235698342323303,0.18250804394483566
2,2888_0.93_0.59.png,0.14900222360994775,0,0,0.730076253414154,0.18265913426876068,0.18235695362091064,0.18250804394483566
2,1034_0.55_0.77.png,0.2267428918970893,0,0,0.007348226383328438,0.18265916407108307,0.18235695362091064,0.18250805884599686
2,2592_0.73_0.67.png,-0.034844516802898795,0,1,0.7930772304534912,0.1826590746641159,0.18235695362091064,0.18250801414251328
2,1726_0.54_0.7.png,-0.3661467199502795,1,1,0.9259600043296814,0.18265923857688904,0.18235693871974945,0.18250808864831924
2,2977_0.54_1.2.png,0.3557433739072806,0,0,0.20272840559482574,0.1826593428850174,0.18235695362091064,0.18250814825296402
2,2129_0.8_0.51.png,-0.13060889568287593,0,1,0.9596853852272034,0.1826590746641159,0.18235695362091064,0.18250801414251328
2,597_0.55_0.65.png,0.8338214765447134,0,0,0.6248212456703186,0.18265914916992188,0.18235693871974945,0.18250804394483566
2,1013_0.63_1.83.png,-0.1980020747481177,0,0,0.02304287813603878,0.18265940248966217,0.18235695362091064,0.1825081780552864
2,1541_0.72_1.23.png,-0.11849013043428158,0,0,0.6418009400367737,0.1826591044664383,0.18235693871974945,0.18250802159309387
2,1751_0.55_0.84.png,0.3269122061379761,0,1,0.9609090089797974,0.18265898525714874,0.18235693871974945,0.1825079619884491
2,1562_1.0_0.93.png,0.1931177152808914,0,0,0.8445096611976624,0.1826590746641159,0.18235695362091064,0.18250801414251328
2,727_0.65_1.01.png,0.2935649116377306,0,0,0.6679877638816833,0.1826592981815338,0.18235693871974945,0.18250811845064163
2,2223_0.72_1.73.png,0.3093053934680512,0,1,0.2691899836063385,0.18265926837921143,0.18235698342323303,0.18250812590122223
2,2724_0.83_1.93.png,0.04133316872110271,0,1,0.9704556465148926,0.18265920877456665,0.18235698342323303,0.18250809609889984
2,2023_0.82_1.53.png,-0.21908763467648384,1,0,0.22767464816570282,0.18265913426876068,0.18235695362091064,0.18250804394483566
2,1315_0.52_1.19.png,-0.2051020256389151,1,0,0.1492944061756134,0.18265919387340546,0.18235695362091064,0.18250807374715805
2,363_0.77_0.88.png,0.6275279191975969,0,0,0.006698905490338802,0.18265928328037262,0.18235693871974945,0.18250811100006104
2,2_0.59_1.95.png,0.2612055466423513,0,0,0.0596318356692791,0.18265940248966217,0.18235693871974945,0.1825081706047058
2,1120_0.78_1.11.png,0.5080493441794545,0,0,0.007468104362487793,0.18265913426876068,0.18235695362091064,0.18250804394483566
2,846_0.68_1.78.png,-0.2272314812075109,1,0,0.0003342731506563723,0.18265902996063232,0.18235698342323303,0.18250800669193268
2,2642_0.86_1.21.png,0.3577519617563212,0,0,0.032970696687698364,0.18265926837921143,0.18235695362091064,0.18250811100006104
2,1144_0.87_1.96.png,0.10814359122061035,0,0,0.059781573712825775,0.18265914916992188,0.18235698342323303,0.18250806629657745
2,2945_0.82_1.27.png,-0.16829597884987635,0,0,0.01557889487594366,0.18265914916992188,0.18235695362091064,0.18250805139541626
