seed,image_id,assigned_target_image_id,assigned_target_hash,assigned_density_hash
3407,1549_0.91_1.37.png,2498_0.54_1.1.png,18f826418b09adf3c655e59614a9a3b3e8ea9108bb09e9d9ca6b2fced0476817,996a57937e861c7589c05acdfe87b0440e4be9877cdcb5a2187749ee599e45a9
3407,154_0.97_0.91.png,1292_0.66_1.45.png,901df72fb33bf1965a7061eac5d99d7e3f2a84e73a17d939d8867e1dbd1d40bb,faf30c462d026343eef8cf7ceef402275a9e22c7b1c5470a93a84f9bef6039ff
3407,1568_0.8_1.8.png,2231_0.71_0.89.png,5eec50f40d65f25897aac0f861ac33dcc9d868c3a40056848c547de53ec9b961,f2e11983105bc67bda678f9e726e9901af8fadb7b2e2903b62e961d3cbbd311d
3407,1573_0.61_1.06.png,614_0.95_0.72.png,6ef822e7611623c10f25386892aace420c238dec06c10014598c75abc9adff86,0ce91e7c276b0823ca7fe54fa66d11bfa701d8a2ded0ded5bf43100bb8f0fd94
3407,1575_0.51_1.39.png,17_0.55_1.91.png,c0fedfe4160f0b505a00940f1669cd1cffd9036efdaccf8eba09d4d38bf7a6a2,de99dc8296e48ad1160ee19f6e18be41baaa9764c64df45e2063e57e8a8e31fb
3407,1578_0.57_1.99.png,1937_0.79_0.84.png,d8fb230b5cfbe1b5f11be5067d726ff317112a39294b3f9510ff4d96877e66b7,7e10eeb26b9c144efcce04c3ef3ed029d3bd98a1aea91079d82619cbc869b9cd
3407,1580_0.7_1.59.png,1187_0.82_1.57.png,bc92858d57e571cb566d3b04b4072c2c50b9f336776312c45ec7aa300414ba0a,4cd0264ab920276e2367d7c7efd207a7c12a60c612fec5c534cddf9ffdf77de1
3407,1586_0.74_1.29.png,2827_0.92_0.93.png,2cb032d06afe8d4975cf84d154e0ce528c501818ea17cad56d84a65107ee1575,a54ec48ee0f4b177fec2535086986e47fdb9fcb8588790407049dbcdc9a60f69
3407,158_0.56_1.42.png,2901_0.59_1.0.png,46b501ffdf4b5319c1035bf53488d0e065a510b89bdae12e1dffbd3f3ca40d8e,d03a1a8919b4efe50396366b92321eb19c50a58c24da145c8f064031700ea596
3407,1592_0.54_1.46.png,1208_0.63_0.83.png,9ca820e03638b82087ef2f948af9bb5a8c1377b0c70115d0bf4ceaaa48f9dad5,e05af0ba64e1d00c7e7872d78bff264f6a489be1d730a51f394cf38ce1a5a90f
3407,1599_0.71_1.3.png,1923_0.81_1.81.png,9a0f4f8e2307e66db7e214eb0aa843bb3d2f37f95c0fad40c8f6444ffbeb6546,2d7e18ac7e9c72c00838fe63716fbd89291af7ad7f50323534e6370486017fe2
3407,1602_0.92_0.57.png,2559_0.81_1.96.png,761a82dd227681b84fb5a1d9bf8038930988803268eee55f0232ea36a5495ead,01e9015ef50f03297ad67d546bb00848b2398c26e7881e20456e9c832addc722
3407,1605_1.0_1.37.png,259_0.87_0.76.png,90ea9e23895f74495dd58bc739b422bfbddf77860aea2d626679d826e48a16be,d8741b81dfb512cde7070e70866bc159e96808ad7bf6693db2db402ce705f2a7
3407,1612_0.77_1.4.png,2522_0.78_1.79.png,5b21d921501395d7172baa37c971adfbebc2bbc88bfa1ac034bcfbf42736ac12,b07a684d16bd1a4f6d6709f61360bd8379dde19d98bf179c4042e523276ce72e
3407,161_0.83_1.56.png,2682_0.96_1.39.png,f7d063537e1572d54a0ba594d8e45e545d7a90c877400d02d91669bb3c967afd,916cdbcbd7e7fcf5423193edd5fae66842ce95df9ffe8af9562da7ac87748955
3407,1621_0.5_0.72.png,2071_0.63_1.21.png,d736efe211b45556839ddda3a569cc26fe4d8417bdb9b6925c65ade8ded2a718,04d7911196732835f7bdbf110dee10b0626165491f7c072798e4a37e404163c0
3407,162_0.75_0.98.png,282_0.95_1.38.png,235b22bf58ac953ae79039760e581abe9e59db469e4cf0d60df5a835a0e9bafe,69ed617de4d1c8011831a9ba23c9199b9d3d92d9c7846ef15f8908528b06f548
3407,1631_0.92_1.27.png,2151_0.78_0.51.png,d475f8d159d94e3adec04e882143c1ae188651a914090642deb666c1d54bfc35,515434c6143b7e0b7b9f1f9f8bf212907b654ee8a0083361240c1f6002a504c6
3407,1635_0.64_0.55.png,1250_0.57_0.61.png,4ac1aa40106708ace7a7d7cf59dc0819bff301c002df18a7b254e89c1986b273,bd55d5775cf001be24e76b6d801e0a1bebecc6fc35e3c8589598891bbb238f7e
3407,1636_0.96_1.23.png,1323_0.89_0.88.png,4d104c8c46322969cd39b176be5c7c101db9c6349a918cf6fdf44685d1d078e0,211a1e2b5ecfa9c66eae3171d35cea653ff0594858f7568d9c2b10585c01578d
3407,1647_0.89_1.55.png,92_0.7_0.93.png,41938c8bb25238891218c08b6c6c46c82320ae7fcc1e0f253f0cff330b3048c7,5a6ba64e57d858f936fc23a0860986735a2683f4a6c79a9fa343abb0c9f8ece6
3407,1648_0.89_1.41.png,1072_0.58_0.58.png,b7074447c6538171e20919ddc3ff959d98c952c864c8b435e310e13894be9e71,ecf272ada3a20b2d834afe53f54685687c7dff3f7036227dae9bf31c95a7005b
3407,1657_0.68_1.28.png,2076_0.85_1.77.png,c1dd22a91829df992e3e8bd0a123847e46ce7ca2ea2df368ec47c4462f7478d1,2f56cc483083246b02353b3485b6631dcd5709b3020a599e080dac5eb4739886
3407,1663_0.92_1.8.png,565_0.76_1.56.png,5be2692784a75fc4af9f9ecd9073bad634d0724b39611a6cc879a9eb2da1d66f,0a31ca6462468625925b5bd89a102cddd51e7d615494fa763aa501e7b0019d45
3407,1664_0.8_2.0.png,215_0.58_0.63.png,fcbbc083876eb114d8cebfe0650362dc10c99fd22890c74f3e2419557fb29493,aeb8ac5327ba1c0db4957f59dc179660f4bf6e0c7e76161554a55af4cc0f3e7c
3407,1666_0.85_0.59.png,103_0.75_1.59.png,05240840b1e6ac99cffccffe1b898ebcb5ea45235deac692c8603be12a175001,8b76d09d99d2488f0727278294c1a7b74bd0029ea3e6b9f441b54af06a182816
3407,1685_0.79_1.99.png,1305_1.0_1.54.png,6d9883d1cc5d27a06c63f3e2dab5a54c47dd60316429053dc1c501fcd5b2d102,9c60fae867a5dcc6d6b6b6ab6de9f15cf1500a8136b427fb446d00d2d38dcad9
3407,1686_0.51_0.6.png,1919_0.59_0.94.png,efcdac96c2c9a2c142e047ff56e4a66b49074e38128127317d61cca0d7b8951d,5079d760778c67ba876b3b468690dc3b1e273dfc2acd0dace53f32bf6e767eb0
3407,1687_0.83_1.61.png,2033_0.61_0.56.png,1d497040f006f6020a0dba76b7bcb3e44b914e954a165493b25efd7750eddbe1,744c96ea75657202a35067833e37af4c9fa710cdea257c577af5033d41c9c75d
3407,1689_0.74_0.54.png,1442_0.62_0.81.png,6bcb97a858521b6379119aa1fd402776cec308a295870377788c77a0faadf77a,09d8df6281a0a3934fa8b989ca04d0fdc52cf1877ecfee4fdbe1806833b26822
3407,1691_0.77_1.92.png,576_0.84_1.69.png,921c5ddb953aed39daf98653819259a9781c4e2aa28ada097bd67257c80d0551,2d7f3b96791e0abbaf44aff5ae44f2bdc4ae77de59e97bb27225290eb7c54cab
3407,1696_0.74_1.51.png,1397_0.94_0.79.png,210bb945b76c07e7cfa54d2d871de33d52ba94286013e9fdb2ef743827007f7a,54af4844ccf5c4b52bda62e86e4e89b942236cc792858c4f804185748d94d47a
3407,1701_0.55_0.71.png,88_0.98_1.99.png,7bc31090a3790c7da440e25b24462e66c38143ee7c7492eac9da4239ca1efe33,f7af5ac8615ea601268c5898066ed06c849a4810ece09c58eb49ecafcae9a3d8
3407,1705_0.66_1.4.png,2608_0.68_1.54.png,5b344d277431b14f8eaa9550f8e006778958557c704504eb7133cb846941c3b1,85b80ff6bf8a4eeed05bfb64fe9c12de1463c3d1d57794ca2086549f58550772
3407,1712_0.9_0.74.png,1666_0.85_0.59.png,a72ea7d33d42aaf2c53c944ee334d46fe04cce9ab8ef0a47d48a6271cf6ce544,b7a71f99ce0798b6ad726692d879039c1a820e3444d357b4da7c885a41baae79
3407,1718_0.92_1.01.png,2294_1.0_1.16.png,2ec21aebd9cb2a757ec449781b217d332e7db338056ade32894856fa022d1ad4,15bea18e271eb64edec867d7ba03e3ba780c2b2416071322ec52df9a1bc23e1d
3407,1722_0.85_1.51.png,1726_0.54_0.7.png,f35cde83b1333762d1eafcea6f145162d02f8668c9452f790fe0d0c2bf594f2b,2c1961a005060157767ef37ee55ec3b2f9ddb2d3edaa2ccb4d4bfc6921be0a60
3407,1726_0.54_0.7.png,2265_0.72_1.34.png,95bf07d56b9102eff0ce35f23bef9c2e2f04a64434b2922153a38b080bc569f2,35ae59bfcbdda7e54969007f1b2535ea8ad817a81a83184a5b738f1dabd9cc57
3407,1730_0.81_1.53.png,1966_0.52_1.48.png,87a5938a4eca06c096a98e5ac3266ca327dad19e496a663214249c429618aa42,ce1116976340c8d61a5d78ffe3ee9ab4b5bc36239feb23aea9f469feba86343f
3407,1733_0.57_1.6.png,1457_0.88_0.58.png,08ccffc93ff6c88973a0bc85f39a62e0fb72e7266ae052fb6aeafb2d5cce9f3d,f503b3ebcf823575c3281213479b217f18a8a8415bd08be5104a672d3806f6cd
3407,173_0.88_1.45.png,535_0.78_1.25.png,e039c4b70eb032d6d40e5d02aaec9fa5c7de91ff6bbfe0e11a12a2fb54f11e26,9b5f73daaed9d73b5ced6776a28d4dc12979e429a77cf38c41383a0317aa7d6b
3407,1756_0.77_1.19.png,2307_0.75_1.96.png,b10a4d3341d8a45e571d20968ea3cd5a70fecfd96510ede7c5c9d695f9ab4087,bf4a00a8cf1840ae3725cd03ab6eaf2b12ae0977a4269024ef0de2ba17a50e28
3407,1761_0.99_0.94.png,1885_0.54_0.83.png,1d690351d6ea83bef0cf8716795c1cc941e0ad135985a1650881a7e408465fa9,992c42e556480f52002056a880e8101e75487159e6d666141e2a5ac26ae56414
3407,1763_0.58_1.25.png,1433_0.9_1.85.png,6491c8c38067601da3d1de0138ab962dc98f517cf2d4f886cb0a0828bb740539,4db12a1733c8421ebe7c4c9b12bbea362a77f4c018d6483dfc009efcf85a3eb3
3407,1765_0.51_1.47.png,145_0.5_1.08.png,54c0d7ab77a7c56c1099c922e2dd4b2c874e9f5b21240cda00feb1ee807cdcfd,5c32848a0cdbc16e6dace0dfb3ea34445f3adac33c8a242e5fb9234275320f8d
3407,1773_0.58_1.45.png,2474_0.91_0.84.png,6d7a72a409eefa7260be9e9e5a2c9163541c8c632a563eb9a239dbd552745aed,aa0234a7913e0d77a15a3ad473ca4b1a88b51f7956a66aced9cdd21710dd5944
3407,1784_0.94_1.15.png,1867_0.67_1.54.png,5d961b61e8a8f30494f092083a63160555a84dc6b6968fa1f3b18587d262ef48,608bcb579120ea71689e2ce227815ce67e65f02ac26c1a9ff378ce96570acba3
3407,1795_0.99_1.84.png,603_0.67_1.99.png,1d018f0f56f959cc1e4876d850fd4d35243bc766a362978a99d8cfc6826592c9,3dc449cb5b58a67a0eb5aed46f8483ce4ac02c08cd75ff792a53f7a381dfc693
3407,1796_0.93_0.58.png,2345_0.9_0.78.png,ce668d32a804d154286f5fbc8862064905f56943bbd0e4e1c3eb51a2cb5cd37e,8942313150e177b03b0704c5115a13d3f0d69e0b1ae917441827aaa91ebdc6c9
3407,17_0.55_1.91.png,1917_0.96_1.37.png,25521ea651fbeaaeba0616992388687cd8976812bb7ac0a4bd8eeca1abebf4c2,a94c82b671d9c8de41f0bba62b79f31cbfecb67f207c7fbf3031c4d523e4359d
3407,1801_0.99_0.78.png,2963_0.61_1.33.png,8824ee9a08f116574741879ea34a011594d630ae47f93f68e0244626e7872ce7,ee4e5011bcfdb11da759f2e3c9a65a480263a820f1b3a24e2419c1f52bca2f82
3407,1803_0.99_1.79.png,1817_0.81_2.0.png,6f907e8a93d9080a13c89bdc27a5418436aada6039be3ea1d6c8da111e2b26ff,2d557dd314d5d9c6f85fb8e51ef3e1d3daff7c8633e7eb45823c1a287682f48f
3407,1814_0.55_0.54.png,2179_0.63_0.92.png,196a5c623f92f1e759f1ada4454473b2693e698630840c331e5832c1fc381186,1bc84dfb1d867f97889069deaeb962eb727fc6e0a48e0e369431276f75c453e9
3407,1817_0.81_2.0.png,1952_0.78_0.75.png,d6ec60bbbfc9f7beb8ab6a29f7a21af95ca91ba6d20f6d0181ae197bfdb7ab7f,cef837bfd336028f021c27ac9e801c59653c276cbc8284c7d340cd14c34f98c7
3407,1822_0.51_1.51.png,136_0.6_1.01.png,9dbe25eed2851f36e9aadfefc2bc035b2007dcf791df082e90338686e29045d5,287971a4564361cfa27fa4147cbfac1b4005494e912eea346117a9172d592360
3407,1835_0.61_1.23.png,533_0.96_1.51.png,e59943d5f32a0ffff60b6e640d89c9744cfebcfcff3ed9696a1088d95f916cf5,a08c4970a83b487bb9e02fb164fea1a44684281c818ffeca52a9848877fae82a
3407,183_0.77_0.99.png,799_0.65_0.7.png,3286a9c9261ab997d4fe753129e8e904446778ecc1e035a58947f2f9e223d4a1,444f08508e95d9aa1e9a6003c1b2a8eb7e66271393f2b4b2fa8678fcaaae0431
3407,1841_0.64_1.79.png,99_0.79_1.39.png,c0b3bd06ac029a95edc9acdb91de664e12f5c7d372c47767dadd6d6fb7390ce0,281b15315a8609bf81b9e93e62452e70c53d05607372d73915a4928c36d93c54
3407,1844_0.91_1.28.png,663_0.87_1.75.png,3bf04ab49029341694c3fb09c798a9f211ef61bea5456320993faab894e4a0fe,8669c66caa6cb044e9645ee6471bb2c30949fd0c28720da50f7a652b2a17d2e1
3407,1851_0.7_1.14.png,2475_0.92_1.34.png,55625497d90fbd41c39b6dfc509b0a0a7d71ef04ce7f7b02990d14dae21f71df,43212999e6d9c42d9d21c6e240e8bb665560f16b6ffbd6c0f844b6e7d1c46693
3407,1854_0.94_1.49.png,1452_0.81_1.88.png,bbe66117c9236cff47a2d577d0cec2ebfe51588140f44391a4179d78b6313c4b,dab83c304cd9c7377ec67bb30897df528ab1736c32eaae32cedfb91ab5b27f00
3407,1859_0.73_1.32.png,2458_0.78_1.02.png,c12a88dca59984eb9e5409a2fe5ee58275c7756521c24f1aa31e2f61135912f8,c7d44c70811b5102847bef693383fa862da9095f354cf22dc8c93adea2bf16cb
3407,1860_0.77_1.07.png,479_0.58_1.54.png,f4b5204f38bb339bde063cc2473a669126f8f0b216b36a9ad73196e55a6e861c,e384e12b05ad9ad0088687eaea06ae1a911bc2740a933cc4d4fe8c47531f0d51
3407,1862_0.82_1.52.png,661_0.6_1.84.png,c1a7cd885711aae293d851cf1f8929815f808477181a0dc076a75f8f0667fa9e,4c4ef8ab46d5f77de7822d6c057faee461410ace7f1a3139bca5cfd6225cc648
3407,1867_0.67_1.54.png,2163_0.52_1.35.png,2aae66276f38037772dc4bbad1ed38a9a379ac82c9f2b33abca93d612e252bc7,49725cf4b0484d264bfd1caa416a549198afe6ca5fa73e7acf1fb0c069d01ef3
3407,1875_0.95_0.91.png,2141_0.55_0.57.png,607b832d6de056faf111a63c4b52a1414961b494318587118a2ed1a6da7a3099,efb58957ae3118b8aa75a1dc96d24308755ec4129325c26cb533adbbc2d74002
3407,1876_0.97_1.69.png,547_0.79_1.67.png,719dd018af3d77daf458d5c38f20d76e20f3d8b8dc4847b390dd6aba46d5292d,8a9be8aeb2a670202e448df8ac39c810f2328084324db95d8ad127d2f25b8a48
3407,1884_0.78_0.61.png,302_0.67_0.9.png,0811fc5bf2371eac9d6213b526b29265d00253d1b6c49cba9f1eed4cf94d0fa1,4f7f3e5793824b65581383109646c29baf7528def42e626bb3fbddfd231f8f7e
3407,1885_0.54_0.83.png,2317_0.62_1.27.png,7f0f9b6b2b2898a97a9234c40e775e5938f89700da6f7647b513b2e3d5090698,3c9efee7b5f5801603e50e635d000ac29f798a72a013303b80f5ef2ac37b4e62
3407,1892_0.85_0.58.png,751_0.7_1.66.png,d2d1e88cd7c758d27ea999362a59e28c4863eb43af997954a1e5eaa20adb5ae0,d07326010fb8aaf4ad7e2247e003134276c225e7d68e4423a558b514d3720d85
3407,1895_0.9_1.62.png,423_0.92_0.7.png,adf0f43d137a7353c59d2d632904eda572550dab54c19adc43392ed9b7748007,6161c16952796d9c6def13b4588fc013b0be297ec9dfaccad221ebcb97be4cb1
3407,1898_0.84_0.98.png,98_0.97_1.56.png,55596c8cca168bf51c951591b8e61f4c52f3c28a04d893c19313d97c4c8fb751,d47455209f4dc3d76f9dc9fdfd8cbcc33734ee932079b62000833854965b6aea
3407,1911_0.96_1.13.png,551_0.75_1.66.png,cefe723f328853e380f432c2233e4799655f40ba86c9f941d16862d05409bded,8b8a9943a390e275ed5a0b9108143782b82d1e1a3e3eed9371ffff9b9116259f
3407,1912_1.0_0.84.png,1911_0.96_1.13.png,dff502d33a0dce4ab5a569de31fa1ab42267c04108f929ed9fc03a7a96c134b3,7183c0665ef6f99e97665a95ad06eed745b6ff5b03179755cc2e2f0586f396e9
3407,1914_0.81_0.98.png,2791_0.51_1.66.png,e472902b88d5c27728bf5c4c847713f9b24a4e0e004b5900369edc066bc9aac5,f64f3087a05198d84ea12f779e76f67e5b9d1bc9d1c26ed495d6e6cc366705bc
3407,1917_0.96_1.37.png,33_0.9_0.83.png,1453e61b21f6df036a8036d274d3233bf13b630ccee9bb1ca942c34e270f327d,8e03726d14f1a3564dcd17981ab909040ef1871275c50983c804cffeb4981ea0
3407,1919_0.59_0.94.png,2271_0.6_1.89.png,3f9a12ca87b0f8103bfc74cfb330b5c142c93f9c1f1eff0b2a4d1180d8b482fb,2eee2df87d3d5eee1719625527d42e5696a7cd5aae1cca9dad6844ed1f9b0ed4
3407,1920_0.99_1.69.png,860_0.73_1.11.png,db3c50090ac9afec2649aa1dc3a1931410de31d6e7b8425e6f67645723650be6,a46af089cdbfbe084569ff1fa693cfe9b57bcaf1e89069105aafb79bcf2be5c4
3407,1923_0.81_1.81.png,2491_0.94_1.9.png,89f29d570e636b7679207c5330030b92a9ac1f50581e463865ad19a8d8cc203b,2143e822015415fb8b75f679239471e1786701db64b07a8794c74cd0a917ccc1
3407,1936_0.52_1.67.png,508_0.87_0.92.png,2490987777c296a02b0b5e9adf6d19cdaadfb23950f80f8544ea37f7fdffcf58,be168d4f9b52a1516f8d41a4ba9f13684e5e67540829822eb9dc29a68ccaa375
3407,1937_0.79_0.84.png,2626_0.88_1.19.png,05303bc885f6ad1285a88187b29becd13bf71e73d09ca252a9acd1a97f95bc37,2780d4c01e34b1d7d573bea3874d81df24f71ad50987c537e7dcc5493d05bc43
3407,1939_0.93_1.32.png,2905_0.99_0.96.png,c3d7f5d219e3373a2c2cbb11c3d8cb3f5eb9764a4b48350916b7ce8abc8c96fa,12d370895cdb54e349a0eded9ca2e527b8205a154eef7d3ef76acbcdf0cef45e
3407,1942_0.89_0.67.png,1425_0.84_1.75.png,d54b2393390b238a5a452780402259f67c89ed67af64916812c4748ad4ad2475,e306ea29fa08ea7fbc07d9139c441b3700eb3194a14c91655eb32416b85905a3
3407,1952_0.78_0.75.png,2653_0.5_0.98.png,d906799b01c7603d857c8ef2f6587eb4af34ceda22ecf753beb846f246e428a0,1c2921063e1a5f3a1e682589244efd6a9fd3f09c01ee8df3c6a7d05e15a9286b
3407,1956_0.99_1.4.png,1436_0.66_1.76.png,2103d9726f7b7ec87c7d00ad44854ddffe8658cfa5f9b9e0cbb2c02d89512137,a11fea71a5b5e9b19a00ae4bd6273e4a20c52726b39c6cae6b5df594232abb59
3407,1966_0.52_1.48.png,2411_0.81_0.52.png,7a2942d91d3cf3d5cabb39df49da88525d5a4d781b774688f9c02f3343499a75,cfe2c5fc424f71a9456cf0d3c860a6c9f1dfbdc6077afada1a96a9453d7107dd
3407,196_0.8_0.88.png,1134_0.69_1.2.png,fd043cb3ad1e8072365f22f6fdeca8a726d909d9d7902445792fe882777ad418,860ce6d85b7c5cbdec28b672310934dcf037429f6d3ce6e77bd3418f5ddbe5c9
3407,1979_0.6_0.93.png,1263_0.9_1.41.png,174405229cad916dd0aaf613826d2d87abaef471785ac0e6686a849dc42ba0d5,3ec6fb9de64f452d25c0cef3111a0e0309b00db8d1eddf14f0c045f9da797ac0
3407,1982_0.99_1.89.png,2282_0.93_1.05.png,2b9d63cc7fbd4e7a26af55dd0102f29f6af43baa8489892454fd328dc4ae4e11,76528a2b6d60fb18d6326441d8cefb41601057ecbc641dbf4710a86476e514d2
3407,1985_0.57_1.93.png,540_0.92_1.97.png,d4aaecf72f9d912626a88c73e4ca51dbb4adebb6f1619ac4fe95484042e64c55,f578aa459029f1cbdd243cc67c63493ac61005e713f6d61b996743637373fd1e
3407,1988_0.94_1.22.png,281_0.93_1.17.png,880e0bc3e0ba901ff39872d120aaf5a32221cbae702717af8f7102bcd3bda9b3,b96d8c02049fa3ecd7e596f660570f0c783c1f30c2b3a5e9371dff5e547afc1c
3407,2000_0.86_0.62.png,1914_0.81_0.98.png,62bcfd19d0b00d22c5e76da494fa3f713e4197997f3cf8c09bc74a83ec30a1c3,21782030ddc49a58a5e817693d1dbedf0590d2e0e5ff387d276def22d802ae55
3407,2003_0.64_1.33.png,2463_0.85_1.05.png,c528837529dd8141df29fabe083e53bbb7b3d5ccd2f1901863b400b7f4db274d,ba4ff122dbe75878614d2e39170775eeac6ab6b0736a6e9ef372f3e50e8ba0ec
3407,2007_0.61_1.26.png,2572_0.54_1.3.png,0c6c8ac65b7547446f4084fd167a1a25859cd67a366df370014dc8d8efbd8dcf,c47f52115c58f77e65b2981b8d950773d7b8b9ecf6166f5cd5fc4c6e7f6f2105
3407,2013_1.0_1.78.png,2845_0.61_0.81.png,53681fefd953072a5ebc8d9e4d02a564397a7e485be0823c2bff452e64eb6d25,c9688e63281807772c6e7c8c0a4b707ddaab4ef00144ddc7d09bd5bfa8f2085a
3407,2024_0.99_1.36.png,1939_0.93_1.32.png,81b3d96ca6c3e7d85184746456c6ee5afabebbb4687157e9527afb59a2116b23,039446871f2a42aed90889d69c3fda716ec8464eede7010fe0d8e50bc021bff4
3407,2026_0.99_1.41.png,2441_0.74_1.28.png,4c27f9aae33ca3a6eff0ac463ce4749d66b0654609d93a9f893225557d6668d7,5c8dfacfc4cfb0199a3e1a31cf63c58ff8e998ba5378a8c2ea43c197060b7f94
3407,2027_0.69_0.59.png,2542_0.7_1.52.png,e5720174f9e0c79ab0756b1bda0d521753e5e4fa960cff9c832374e37ac38174,3f30523db6fe50e389756ad25bc3c0e98c44da2abd5c48b1af5c2b79b7556ca0
3407,2028_0.98_1.27.png,812_0.59_0.82.png,ba3ae1afc9e44034e60654e8d13861910fa464deb323a02acc09d81d3afa37b3,8cff6cb30cec439f13e374bb99634c0dd289574a0055a91328ee45c7b5e316d4
3407,2033_0.61_0.56.png,2292_0.82_1.71.png,1f6b3dd3a28ebd404e5de613c32d12862a61f9c6220b49c0965edf79fd79711d,a8f28f7787d86d85cda9dc9e7d8faeaf351ce4851f8a6e136d145e65f05c0eb0
3407,2043_0.97_0.54.png,173_0.88_1.45.png,1a5b7bd488acee3ad51ed96d77aaa894648ccbd9e78f48d663144728e7452752,7b6caddf727d833b2f2e060ddc315a5b251131610c9420ac9179c655fbca7a03
3407,2050_0.8_1.8.png,2996_0.97_1.99.png,7ab63762755dc94c9e3d329b2b69857b5ebdd8b7b4d78924a5f4a1ee3f3572da,fb279f0fadb0bb27771b96f3339f654ae6c3202eac8f2d8c46593bf498c59e9e
3407,2051_0.92_0.92.png,2574_0.57_1.08.png,a7d43421789499627c9c3b63e4e1dc0663a81a5bb9a99b7ce6b0f3ea61f29bf9,5d03446953968c7ebe27a91eb0d1e106767977d2b5be662bfc8f2458fa9e9bf2
3407,2057_0.86_0.85.png,1376_0.65_1.6.png,227594cad4d6b5186a5e9142121fa8196ced78046e6a50b337cd2ee461b2516e,41278460d5083e2512c30464b2371dd0869cd8611485ed576fe74babf8ea996e
3407,2061_0.79_1.72.png,1113_0.9_0.52.png,ea558a33643812ad5ef23b1f5c80d0f03f9cfc85f91c7b89b23886a1c8dbe6d7,3ba537631039977d80d4f29086042bd84b419cd80e5bd7e478f02b10b490b494
3407,2063_0.76_1.8.png,2991_0.88_1.4.png,f9bb8130b4fca587a81aa0475db55a8d134185432762a38a708d94d81dc363f3,d2dea94c3904775e74d147c02fe68d73ab5159d64942eed96339d4288477f003
3407,2069_0.7_1.18.png,459_0.9_0.51.png,2fd95a14ef74cfefbf2f16cb85daf1a838faedb7cd6dce8fd02b00ad796bcf3b,6c39c6cdb20010ce4b00da7c43780b36efea7ed31b4acda534ac6d26abc2b035
3407,2070_0.86_0.78.png,595_0.78_1.11.png,0125b1728c2d9eef7fa2fd8e115e87140a797aa053cff37876d52641b59e26b9,c89d2ab4c0f8e916502cc0defc81d25fa52c1c8c15091ccdca59595d4ffc0423
3407,2071_0.63_1.21.png,875_0.87_1.74.png,2489381250818d16e9fe7140a14a87cecdec7df5015485313cc04dd1fce1d742,fe064a2620795b01c784efff2a05750152a14dbdea701d0f787a35bd71e2ae7a
3407,2072_0.87_1.18.png,2800_0.75_0.87.png,5eae21d82383602b8dd7a2d036fff00f7cfa58ae010cd6397080deb913c43ffe,9973fa8e8f250379fbba18a7581630df1ad2bb46422ca4eb102148758541a8d9
3407,2073_0.87_1.93.png,1205_0.78_1.01.png,ca0515461a5718dfaa72f4bc11cf27faf8b4d0b962498cebbc638a69f7312596,d7d0bd70d7b39b93e4338b974886067541a30a0dd2750690ab7ef82b3ebcb8e3
3407,2074_0.71_0.74.png,952_0.74_0.72.png,d44df3c1faa9f026b66c3cd0580a02351dfc574c685b169c0084fc292d20166f,5203c7745dbb3670fcfcc9d663a3ab54c4137aa62d66f8ccaafc9068ae59d3af
3407,2076_0.85_1.77.png,1549_0.91_1.37.png,bee2924dbadbe3378088bf0a26b42ee5de14bd2d4d8ff876c7b8b9149cb647a2,73bd094041fc06dd8522a8dc6edccff0bc111696eac38833a3a2b3625a2560bc
3407,2079_0.62_1.17.png,1146_0.89_0.87.png,4ca8f4b7b8d967ade2603e492cc3646a5deca0ff06fe86d46315f89ba91f166f,70d8514877380d0facecac3972508924056535e06fa1c1ee29aa009854c6066f
3407,2080_0.53_1.58.png,2994_0.81_0.58.png,47c4301c629ebafce887e4e3d9fd0687e5b8c32e88ef08caa6d047403b43b7fd,f0375a69c279c01e5409baf178d778be774ed925402516db31f74477bda66da6
3407,2087_0.72_1.14.png,1324_0.55_1.43.png,273b8ddeee7c572be3a64ef9ab21868b3f649d5b0d4c4086d9c1abd49e549293,bdc39a07972d4bbcf28a2e62e65c35017e3afecb741a800cebd8a46ef7d4d82a
3407,2094_0.56_1.05.png,440_0.72_1.73.png,241f5395a8846cb26b130f5721a9d4177144279c864070b77168ac03c0817f1b,bc42d32774794e7e069fc05e099a36432ab4d8c75ce32c1bffe933924565ffbf
3407,2096_0.77_1.76.png,1859_0.73_1.32.png,ed46052205c06ec19073de67b13fd65215a0e2ddad110a0ffdbed16b51657365,3bbf9c8f88345540fa28f5d40e65b4071a7fdb713cf512c57b7152334835f705
3407,2109_0.56_1.42.png,484_0.58_1.89.png,7cc35a2e47c6f6f1118b6d0a03eed9e31add8876411b6f9a0a027ed09be4eb6f,0ab34f965976e15a029aba15f8336769560c04f3af383e7db648b076206e25dd
3407,2111_0.68_1.03.png,531_0.55_1.19.png,23eaed47e10cf70c515d8573499f216c8169acf4ac3d511fa71774696c9b3a7b,195c6b6e636642d084b31617feceef5ef851085b5f4e775b1162d9c890753fe1
3407,2114_0.9_1.51.png,944_0.59_1.51.png,125e09bc94fb7a3b7822fe0a76fb64537f5f5b07d4570a33ba6a35b0c1a79b98,3eab6d40b9ab1944997b7b944d4b4ea0954cea771a419861365edb82ce7cdae2
