name,source_split,oof_fold,WD0375_dPSNR,severe_risk_label,hazy_runtime_score,all_runtime_score,score_delta_all_minus_hazy,hazy_rank,all_runtime_rank,rank_delta_all_minus_hazy
1652_0.62_1.35.png,train_core,4,-0.6739501953125,1,0.9046244548646417,0.8908516940710611,-0.013772760793580585,12,36,24
1653_0.9_1.01.png,train_core,0,1.1733894348144531,0,0.7764435617320935,0.7375080591840897,-0.03893550254800382,139,260,121
1654_0.66_1.9.png,train_core,1,0.5479812622070312,0,0.6555569531756738,0.4639081459875363,-0.19164880718813743,378,735,357
1655_0.54_1.38.png,train_core,2,0.16839981079101562,0,0.7568061195672576,0.7440223302208935,-0.01278378934636415,175,251,76
1656_0.64_1.45.png,train_core,3,-0.2015228271484375,1,0.7220750317179717,0.6846609319571635,-0.03741409976080823,251,350,99
1657_0.68_1.28.png,train_core,4,1.9345474243164062,0,0.6912459592460543,0.7393222271990085,0.04807626795295428,310,258,-52
1658_0.96_1.72.png,train_core,0,0.11451339721679688,0,0.5928951999950137,0.43885265302633114,-0.15404254696868258,552,781,229
1659_0.8_1.01.png,train_core,1,1.970062255859375,0,0.7014120861008587,0.6918443205509357,-0.009567765549923002,295,341,46
1660_0.83_0.67.png,train_core,2,2.231597900390625,0,0.7678623684556585,0.8727964644064963,0.1049340959508378,155,52,-103
1661_0.7_1.37.png,train_core,3,1.39630126953125,0,0.552911199908922,0.4415156099937547,-0.11139558991516729,679,776,97
1662_0.52_1.89.png,train_core,4,-0.061885833740234375,0,0.5596162007060126,0.6363316022440119,0.07671540153799927,653,427,-226
1663_0.92_1.8.png,train_core,0,1.7504501342773438,0,0.4344647305283894,0.3071266372680985,-0.12733809326029089,1049,1030,-19
1665_0.57_1.62.png,train_core,1,2.7198867797851562,0,0.5428862730050127,0.44863011507354084,-0.09425615793147185,717,762,45
1666_0.85_0.59.png,train_core,2,1.7754020690917969,0,0.7058066091319398,0.6493518347204525,-0.056454774411487274,285,407,122
1667_0.89_0.82.png,train_core,3,2.0039443969726562,0,0.645685939639472,0.4297501374470228,-0.21593580219244918,406,788,382
1668_0.88_0.99.png,train_core,4,2.1163291931152344,0,0.6520808562736415,0.26042763367421756,-0.391653222599424,388,1115,727
1669_0.52_1.31.png,train_core,0,1.103485107421875,0,0.35643503437856494,0.03748226079258475,-0.3189527735859802,1228,2020,792
166_0.58_1.66.png,train_core,1,2.2481422424316406,0,0.10240730631656704,0.1082321834655775,0.005824877149010463,1767,1547,-220
1670_0.72_1.61.png,train_core,2,1.8742942810058594,0,0.25072470566942345,0.02027123573449482,-0.23045346993492863,1315,2209,894
1671_0.7_1.42.png,train_core,3,1.7136154174804688,0,0.3031484436040083,0.024153548916367933,-0.2789948946876403,1292,2164,872
1672_0.86_1.68.png,train_core,4,1.6556167602539062,0,0.28849468493365443,0.00943350028409794,-0.2790611846495565,1302,2325,1023
1673_0.63_1.48.png,train_core,0,2.140209197998047,0,0.5092767646134088,0.3578548618180738,-0.15142190279533496,831,926,95
1676_0.81_1.89.png,train_core,1,1.884002685546875,0,0.5212091148232203,0.2313640218785632,-0.2898450929446571,790,1182,392
1677_0.58_1.91.png,train_core,2,1.743133544921875,0,0.43808279403492717,0.24496860064993206,-0.1931141933849951,1043,1146,103
1678_0.95_0.64.png,train_core,3,1.3447036743164062,0,0.6860576365469641,0.69129607686826,0.005238440321295945,321,342,21
1679_0.94_1.47.png,train_core,4,1.5791778564453125,0,0.5160032690123917,0.14526680642833636,-0.37073646258405535,808,1415,607
167_0.83_0.5.png,train_core,0,1.4703445434570312,0,0.08675230299775909,0.3341506186459902,0.24739831564823112,1915,970,-945
1680_0.79_1.69.png,train_core,1,2.102863311767578,0,0.46230022531194764,0.13596661298117954,-0.3263336123307681,982,1448,466
1682_0.98_0.9.png,train_core,2,2.108306884765625,0,0.49357299924028913,0.2680436042314683,-0.22552939500882085,876,1100,224
1683_0.97_0.89.png,train_core,3,1.8286094665527344,0,0.5373246044880617,0.2982069332369639,-0.23911767125109784,731,1052,321
1685_0.79_1.99.png,train_core,4,1.9245796203613281,0,0.3580636486389613,0.06755238862530054,-0.29051126001366073,1227,1793,566
1686_0.51_0.6.png,train_core,0,0.35842132568359375,0,0.4966101338231295,0.40525420964346953,-0.09135592417965999,865,850,-15
1688_0.94_1.37.png,train_core,1,1.9438133239746094,0,0.3971038201873528,0.07506842121025074,-0.32203539897710204,1152,1747,595
1689_0.74_0.54.png,train_core,2,0.980072021484375,0,0.5542322588906295,0.7091513949753103,0.15491913608468078,673,308,-365
168_0.92_0.76.png,train_core,3,0.8792152404785156,0,0.0957561911812819,0.24036072656500704,0.14460453538372514,1820,1155,-665
1690_0.91_0.52.png,train_core,4,0.0810089111328125,0,0.5310790675023712,0.8467402761507722,0.31566120864840097,755,85,-670
1691_0.77_1.92.png,train_core,0,2.785430908203125,0,0.3798306684569403,0.23876142740169978,-0.14106924105524052,1191,1162,-29
1692_0.67_1.76.png,train_core,1,3.0197982788085938,0,0.44755143350745047,0.18960437848311007,-0.2579470550243404,1012,1278,266
1693_0.51_1.03.png,train_core,2,-1.0243110656738281,1,0.8642923424368306,0.48341595416562677,-0.38087638827120385,46,695,649
1694_0.72_0.66.png,train_core,3,0.874359130859375,0,0.9189701572943425,0.8169551965288008,-0.10201496076554173,9,131,122
1695_0.6_0.82.png,train_core,4,0.5666427612304688,0,0.8818635371817183,0.9108409561432754,0.028977418961557144,29,25,-4
1696_0.74_1.51.png,train_core,0,1.1550140380859375,0,0.7666694696923164,0.5210357985983933,-0.2456336710939231,157,621,464
1697_0.87_1.23.png,train_core,1,0.4144096374511719,0,0.3926388029271778,0.33511823491969756,-0.05752056800748023,1165,967,-198
1698_0.9_1.01.png,train_core,2,0.11729049682617188,0,0.3972875363328346,0.47766347173470436,0.08037593540186977,1151,706,-445
1699_0.81_0.51.png,train_core,3,0.7929420471191406,0,0.49218374627943046,0.7104403619098103,0.21825661563037985,881,307,-574
169_0.8_0.81.png,train_core,4,3.270954132080078,0,0.10914952321913322,0.14839328744609795,0.039243764226964725,1707,1399,-308
16_0.51_1.32.png,train_core,0,2.168701171875,0,0.08968523453081752,0.09037130476137137,0.0006860702305538507,1885,1655,-230
1700_0.89_1.15.png,train_core,1,0.4793663024902344,0,0.398609683940779,0.44807909089411174,0.04946940695333274,1145,764,-381
1702_0.69_0.67.png,train_core,2,0.1046905517578125,0,0.637868067248572,0.8461614827800352,0.2082934155314632,432,87,-345
1703_0.67_1.94.png,train_core,3,0.9150733947753906,0,0.5561017190157665,0.48130228512592443,-0.07479943388984212,665,700,35
1705_0.66_1.4.png,train_core,4,2.3760147094726562,0,0.6405842941526676,0.4698674851910328,-0.17071680896163482,427,721,294
1706_0.83_0.85.png,train_core,0,1.6267585754394531,0,0.6880929073106886,0.608096124973566,-0.0799967823371226,319,477,158
1707_0.88_1.61.png,train_core,1,1.3385658264160156,0,0.5562757741300323,0.32157675412112835,-0.2346990200089039,664,994,330
1708_0.52_1.49.png,train_core,2,0.9527473449707031,0,0.6155453029360356,0.7036586824001961,0.08811337946416054,493,315,-178
1709_0.68_1.68.png,train_core,3,2.17962646484375,0,0.75012590344762,0.7243828730383777,-0.025743030409242307,190,285,95
1710_0.54_0.87.png,train_core,4,0.7982749938964844,0,0.8225639224656075,0.8754273108510028,0.05286338838539528,78,48,-30
1711_0.54_0.6.png,train_core,0,0.21733474731445312,0,0.8178302114945641,0.8765787782783552,0.058748566783791034,88,45,-43
1712_0.9_0.74.png,train_core,1,0.5836410522460938,0,0.8783968482062348,0.9022675331684721,0.02387068496223732,33,28,-5
1713_0.69_1.59.png,train_core,2,0.8828010559082031,0,0.5913576889356102,0.3576828044002964,-0.23367488453531388,556,927,371
1717_0.58_1.39.png,train_core,3,1.3462142944335938,0,0.42129467202956133,0.21391535284484597,-0.20737931918471536,1088,1224,136
1718_0.92_1.01.png,train_core,4,0.8193473815917969,0,0.4193580381196777,0.1560005547100176,-0.2633574834096601,1094,1376,282
1719_0.77_1.33.png,train_core,0,1.040863037109375,0,0.3975122634874438,0.0623809268627345,-0.3351313366247093,1150,1849,699
171_0.59_1.19.png,train_core,1,4.1353607177734375,0,0.17366120481765718,0.14268326215309077,-0.03097794266456641,1386,1425,39
1720_0.71_1.73.png,train_core,2,1.0959892272949219,0,0.3705930164362501,0.10194780236385319,-0.2686452140723969,1207,1589,382
1721_0.8_0.91.png,train_core,3,0.9984359741210938,0,0.5751087487122557,0.49280422668386514,-0.08230452202839056,596,675,79
1723_0.96_1.89.png,train_core,4,0.8507728576660156,0,0.4033835314156882,0.02519342869417018,-0.37819010272151804,1128,2152,1024
1724_0.5_1.22.png,train_core,0,0.794708251953125,0,0.5758358416312229,0.34626603106258785,-0.22956981056863507,590,949,359
1725_0.91_0.81.png,train_core,1,0.9062767028808594,0,0.5624529162540213,0.25095838979062257,-0.3114945264633987,640,1136,496
1726_0.54_0.7.png,train_core,2,0.4261436462402344,0,0.6210935528680936,0.2995627843486768,-0.32153076851941687,481,1048,567
1727_0.97_1.9.png,train_core,3,1.4570999145507812,0,0.32842283603101863,0.026262408043394997,-0.30216042798762366,1277,2144,867
1728_0.91_1.81.png,train_core,4,1.0362052917480469,0,0.38820583773359474,0.016109921673515635,-0.3720959160600791,1175,2252,1077
1730_0.81_1.53.png,train_core,0,0.7018547058105469,0,0.5503350693587928,0.2567539148293254,-0.2935811545294674,689,1127,438
1731_0.84_1.3.png,train_core,1,0.7599754333496094,0,0.7277910843035615,0.3355083838681752,-0.3922827004353863,241,965,724
1732_0.87_0.59.png,train_core,2,0.5208549499511719,0,0.7953936556831342,0.6123717898343272,-0.18302186584880709,113,471,358
1733_0.57_1.6.png,train_core,3,2.2724571228027344,0,0.6231805474908391,0.4975508992063837,-0.1256296482844554,471,666,195
1734_0.67_0.82.png,train_core,4,1.3927078247070312,0,0.6602464347884779,0.8226931179364684,0.1624466831479905,370,117,-253
1735_0.72_0.9.png,train_core,0,1.50714111328125,0,0.6765667529283178,0.7117062356031606,0.03513948267484279,333,302,-31
1736_0.81_1.35.png,train_core,1,1.5490074157714844,0,0.6077377171757311,0.41506463931118537,-0.19267307786454574,512,830,318
1737_0.98_0.6.png,train_core,2,0.8592300415039062,0,0.5112782567729903,0.344416265130498,-0.16686199164249232,822,954,132
1738_0.58_1.63.png,train_core,3,0.6908378601074219,0,0.4053783475351614,0.18106363073124856,-0.22431471680391282,1125,1302,177
1740_0.62_1.79.png,train_core,4,0.9020309448242188,0,0.431075712081337,0.2004479855479726,-0.23062772653336439,1059,1252,193
1742_0.9_1.59.png,train_core,0,-0.24822998046875,1,0.37808775069925,0.29924128530001226,-0.07884646539923773,1192,1049,-143
1743_0.62_1.02.png,train_core,1,0.144195556640625,0,0.6111684236398792,0.668835248949209,0.05766682530932976,501,378,-123
1745_0.84_1.83.png,train_core,2,0.8453521728515625,0,0.3862153675419761,0.2221368472723087,-0.1640785202696674,1180,1201,21
1746_0.86_1.2.png,train_core,3,0.41255950927734375,0,0.4937096069541474,0.4096280723715832,-0.08408153458256418,874,842,-32
1747_0.63_1.37.png,train_core,4,1.2142524719238281,0,0.3966480261182476,0.4591613904153849,0.06251336429713727,1153,744,-409
1748_0.82_1.35.png,train_core,0,0.4523048400878906,0,0.422383999168886,0.2874990796463682,-0.1348849195225178,1083,1070,-13
174_0.89_1.7.png,train_core,1,2.902984619140625,0,0.0533855375115502,0.021273751270678955,-0.03211178624087124,2204,2192,-12
1751_0.55_0.84.png,train_core,2,-0.040599822998046875,0,0.5279475107520777,0.8506782331511311,0.3227307223990534,761,78,-683
1752_0.83_1.89.png,train_core,3,2.2223243713378906,0,0.4320941218331055,0.42528568881022066,-0.006808433022884863,1055,800,-255
1754_0.95_1.34.png,train_core,4,1.4531211853027344,0,0.3330596354772876,0.31122015462199515,-0.02183948085529247,1274,1016,-258
1755_0.74_1.04.png,train_core,0,1.5829849243164062,0,0.34599706232738997,0.4771909375840023,0.1311938752566123,1250,707,-543
1756_0.77_1.19.png,train_core,1,1.617950439453125,0,0.3495367242643936,0.33906482816409006,-0.010471896100303524,1244,962,-282
1757_1.0_1.19.png,train_core,2,1.6305465698242188,0,0.38647981063069425,0.4422653970094346,0.05578558637874037,1179,775,-404
1758_0.81_1.38.png,train_core,3,1.0633125305175781,0,0.39964408315392497,0.3782862954336509,-0.02135778772027408,1142,894,-248
1759_0.7_1.38.png,train_core,4,0.4359893798828125,0,0.4234244631690258,0.49005068990643197,0.06662622673740615,1080,682,-398
175_0.58_1.26.png,train_core,0,2.679698944091797,0,0.0666254022823049,0.06487353876787082,-0.001751863514434085,2097,1821,-276
1760_0.76_0.82.png,train_core,1,1.0039596557617188,0,0.45205740503887526,0.6138546165354568,0.16179721149658155,1003,466,-537
1761_0.99_0.94.png,train_core,2,3.3536338806152344,0,0.5411125079910039,0.48187446640647247,-0.05923804158453139,720,698,-22
1762_0.95_0.95.png,train_core,3,3.6493988037109375,0,0.552703288552909,0.4616578412091891,-0.09104544734371983,680,740,60
1763_0.58_1.25.png,train_core,4,3.26422119140625,0,0.6065461528938956,0.7024442085452545,0.0958980556513589,518,319,-199
1764_0.84_1.26.png,train_core,0,3.5011520385742188,0,0.5585976750652167,0.5526276117708225,-0.005970063294394201,657,562,-95
1765_0.51_1.47.png,train_core,1,2.031024932861328,0,0.49571342169186106,0.628759649347656,0.133046227655795,867,438,-429
1766_0.84_0.74.png,train_core,2,-0.4950752258300781,1,0.5575040719427208,0.7225830299540935,0.16507895801137273,660,288,-372
1767_0.55_0.58.png,train_core,3,2.656513214111328,0,0.6057306088914085,0.7544946751297077,0.1487640662382992,522,231,-291
1768_0.94_1.87.png,train_core,4,0.7266883850097656,0,0.5680347536356019,0.37493959616975264,-0.1930951574658492,625,898,273
1769_0.93_0.69.png,train_core,0,1.3907508850097656,0,0.5466272544935451,0.6981394665909184,0.1515122120973733,704,330,-374
176_0.74_1.73.png,train_core,1,2.4672088623046875,0,0.0599558571331392,0.03554954916718171,-0.02440630796595749,2161,2035,-126
1770_0.86_0.61.png,train_core,2,1.0596466064453125,0,0.5457368843886135,0.825428335123714,0.2796914507351006,709,111,-598
1771_0.85_1.14.png,train_core,3,1.9574775695800781,0,0.4773624444074175,0.5155933179264253,0.03823087351900778,928,637,-291
1773_0.58_1.45.png,train_core,4,3.360828399658203,0,0.6114604494992986,0.763292714265353,0.15183226476605438,499,209,-290
1774_0.83_0.59.png,train_core,0,0.8513641357421875,0,0.6366981501716443,0.7262734665720757,0.08957531640043137,436,277,-159
1775_0.91_1.06.png,train_core,1,1.3964576721191406,0,0.6572291826720914,0.6562009538193976,-0.0010282288526938244,374,402,28
1776_0.86_1.11.png,train_core,2,2.0670852661132812,0,0.6219209519949924,0.6163658087102339,-0.005555143284758479,474,460,-14
1777_0.6_1.87.png,train_core,3,0.357147216796875,0,0.37006598091499404,0.20527377779124448,-0.16479220312374956,1209,1239,30
1779_0.64_1.68.png,train_core,4,-0.05519866943359375,0,0.38860428003356795,0.5103090766655335,0.12170479663196554,1173,648,-525
177_0.65_1.21.png,train_core,0,2.4328536987304688,0,0.08562438650506836,0.06316040196702898,-0.022463984538039383,1924,1837,-87
1780_0.81_0.83.png,train_core,1,-0.037700653076171875,0,0.5118484697701657,0.5366742661304991,0.02482579636033333,821,592,-229
1781_0.82_1.78.png,train_core,2,0.47872161865234375,0,0.3732565195972859,0.23565518374449168,-0.13760133585279422,1201,1169,-32
1782_0.72_0.56.png,train_core,3,0.7276153564453125,0,0.5624388023440586,0.7356363848927081,0.17319758254864948,641,264,-377
1783_0.8_1.77.png,train_core,4,1.0846900939941406,0,0.33987065512075226,0.18825356496323262,-0.15161709015751965,1259,1281,22
1784_0.94_1.15.png,train_core,0,-0.0600738525390625,0,0.416090207970985,0.4607165805778381,0.04462637260685309,1105,742,-363
1785_0.51_1.95.png,train_core,1,-0.09352874755859375,0,0.4175540955014756,0.602385613751995,0.18483151825051936,1098,486,-612
1786_0.64_1.19.png,train_core,2,0.7025337219238281,0,0.4621966966632614,0.7552248112120613,0.2930281145487999,983,228,-755
1787_0.68_1.04.png,train_core,3,0.9935417175292969,0,0.488517885981378,0.6742121217817502,0.18569423580037214,894,368,-526
1788_0.9_0.72.png,train_core,4,0.34161376953125,0,0.5275119706866969,0.8014052572398345,0.2738932865531376,762,159,-603
1789_0.73_0.64.png,train_core,0,0.3075981140136719,0,0.5970881713564968,0.7821448572003136,0.18505668584381674,541,186,-355
178_0.59_1.89.png,train_core,1,2.542400360107422,0,0.07864680513582409,0.0359205747244834,-0.04272623041134069,1990,2033,43
1790_0.66_1.46.png,train_core,2,0.6003913879394531,0,0.4868846887590626,0.4574163496108919,-0.029468339148170708,900,746,-154
1791_0.92_1.26.png,train_core,3,1.0654296875,0,0.47290994671917413,0.31537098726009233,-0.1575389594590818,943,1007,64
1792_0.62_1.77.png,train_core,4,0.47739410400390625,0,0.4390502430590496,0.3974164748008976,-0.041633768258152015,1040,859,-181
1793_0.92_1.79.png,train_core,0,0.8447074890136719,0,0.5983308909252205,0.48659859846977876,-0.11173229245544175,538,688,150
1794_0.54_1.25.png,train_core,1,0.4792938232421875,0,0.7592020584295427,0.7115445420053201,-0.04765751642422256,169,303,134
1795_0.99_1.84.png,train_core,2,1.2907867431640625,0,0.5308445735992413,0.2699872748851043,-0.260857298714137,756,1098,342
1796_0.93_0.58.png,train_core,3,-0.9607467651367188,1,0.860180669115153,0.7537358185363324,-0.10644485057882058,50,233,183
1797_0.62_0.78.png,train_core,4,-0.9011764526367188,1,0.8806412177318479,0.9536446484798302,0.07300343074798232,30,8,-22
1798_0.64_0.63.png,train_core,0,-0.5590362548828125,1,0.8835665491461725,0.9004923146953625,0.01692576554919001,28,31,3
1799_0.93_0.72.png,train_core,1,-0.27170562744140625,1,0.860402738764816,0.8254623055512585,-0.03494043321355744,49,110,61
17_0.55_1.91.png,train_core,2,1.8528518676757812,0,0.10790216049912048,0.040814127970189115,-0.06708803252893136,1717,1992,275
1800_0.61_1.92.png,train_core,3,0.2928352355957031,0,0.701594535598419,0.5837682274127995,-0.11782630818561945,294,524,230
1802_0.98_0.53.png,train_core,4,3.487335205078125,0,0.7279466752960606,0.813829149154561,0.08588247385850034,239,139,-100
1804_0.8_1.29.png,train_core,0,2.858795166015625,0,0.6304951447406374,0.5446860451654689,-0.08580909957516847,450,573,123
1805_0.66_1.14.png,train_core,1,0.74945068359375,0,0.8483465123626436,0.8587426914029207,0.01039617904027712,53,68,15
1806_0.91_0.53.png,train_core,2,-1.323150634765625,1,0.9242044319132486,0.9553429045908577,0.031138472677609053,6,7,1
1807_0.72_1.36.png,train_core,3,1.1371841430664062,0,0.8129742922994656,0.7303675874861506,-0.082606704813315,94,269,175
1808_0.8_1.64.png,train_core,4,1.6673774719238281,0,0.7930618187487717,0.197490169654135,-0.5955716490946367,117,1257,1140
1809_0.71_1.38.png,train_core,0,0.9711265563964844,0,0.7465507289094437,0.5743127437253566,-0.17223798518408717,205,533,328
180_0.86_1.22.png,train_core,1,2.2392425537109375,0,0.06915089866924959,0.047325653787855304,-0.021825244881394285,2073,1944,-129
1810_0.54_1.97.png,train_core,2,3.6590576171875,0,0.694439877493037,0.5446461318791389,-0.14979374561389813,305,574,269
1812_0.63_1.78.png,train_core,3,1.4161758422851562,0,0.6605225755546036,0.4428705544169889,-0.21765202113761467,369,770,401
1813_0.71_0.7.png,train_core,4,1.3270530700683594,0,0.7733106278823886,0.8871817931470533,0.11387116526466468,144,39,-105
1814_0.55_0.54.png,train_core,0,0.2117462158203125,0,0.8336509015655192,0.9415770276421119,0.10792612607659269,67,11,-56
1815_0.55_0.96.png,train_core,1,1.0260658264160156,0,0.7703340979842705,0.8957699624264084,0.12543586444213783,151,33,-118
1816_0.55_1.84.png,train_core,2,1.0721359252929688,0,0.7113605217034661,0.7973975965441016,0.0860370748406355,276,169,-107
1817_0.81_2.0.png,train_core,3,1.1341781616210938,0,0.4425933880800645,0.4266845020491404,-0.015908886030924108,1026,798,-228
1818_0.7_1.19.png,train_core,4,0.7170486450195312,0,0.6086235665552491,0.8206476166830068,0.2120240501277577,509,123,-386
1819_0.84_1.22.png,train_core,0,0.2465972900390625,0,0.5469528549594245,0.6296589972720479,0.08270614231262341,699,436,-263
181_0.99_0.56.png,train_core,1,0.6889801025390625,0,0.06645421163409157,0.15734784833658788,0.09089363670249631,2098,1371,-727
1820_0.95_1.71.png,train_core,2,1.3978195190429688,0,0.44428271413379405,0.41988230758107925,-0.024400406552714804,1022,811,-211
1821_0.98_1.57.png,train_core,3,1.4810371398925781,0,0.7454612088961149,0.2094874251878272,-0.5359737837082876,209,1233,1024
1822_0.51_1.51.png,train_core,4,1.1396217346191406,0,0.8240624883736657,0.9193040858760153,0.09524159750234962,76,20,-56
1824_0.74_1.39.png,train_core,0,1.1835670471191406,0,0.7950290867255368,0.7885104098225492,-0.006518676902987686,115,181,66
1825_0.88_0.56.png,train_core,1,1.0509071350097656,0,0.8192423767156406,0.8708582891427246,0.051615912427083965,84,53,-31
1826_0.77_1.17.png,train_core,2,0.8402481079101562,0,0.7707251853069399,0.662006873346518,-0.10871831196042192,149,388,239
1827_0.65_0.73.png,train_core,3,-0.4966583251953125,1,0.8140356463855338,0.8285794794772413,0.014543833091707481,93,107,14
1828_0.64_1.8.png,train_core,4,-0.0818023681640625,0,0.7225511860400452,0.627563315056878,-0.09498787098316719,249,441,192
1829_0.55_1.16.png,train_core,0,1.7142601013183594,0,0.6557105119131829,0.7034860742074504,0.04777556229426749,377,316,-61
182_0.69_0.53.png,train_core,1,2.0178604125976562,0,0.07503127392392632,0.2271287200159983,0.152097446092072,2018,1191,-827
1830_0.88_1.27.png,train_core,2,2.5144081115722656,0,0.697201865293188,0.48377820407226746,-0.2134236612209205,299,694,395
1831_0.68_1.19.png,train_core,3,3.4195938110351562,0,0.7225902897164201,0.5817403575478768,-0.14084993216854336,248,528,280
1832_0.97_0.84.png,train_core,4,2.244495391845703,0,0.7555986296216325,0.8743905435506957,0.11879191392906319,177,49,-128
1833_0.88_1.83.png,train_core,0,2.453815460205078,0,0.6593600559764748,0.5887842141749758,-0.070575841801499,371,515,144
1834_0.54_1.06.png,train_core,1,-0.3053436279296875,1,0.7680081627209897,0.8314608239523389,0.06345266123134918,154,104,-50
1835_0.61_1.23.png,train_core,2,0.6131591796875,0,0.783133155247138,0.8200433093935396,0.03691015414640164,129,126,-3
1836_0.78_1.32.png,train_core,3,1.1710357666015625,0,0.7187769403176055,0.7568692607835532,0.03809232046594768,260,222,-38
1837_0.87_1.88.png,train_core,4,0.7101707458496094,0,0.625508751208385,0.27289646677676443,-0.35261228443162057,466,1090,624
1839_0.54_0.82.png,train_core,0,-0.5561904907226562,1,0.7567428216029707,0.8504369025481525,0.09369408094518183,176,79,-97
183_0.77_0.99.png,train_core,1,1.5553092956542969,0,0.06214643726734773,0.0633879607676225,0.0012415235002747674,2135,1832,-303
1841_0.64_1.79.png,train_core,2,1.3953933715820312,0,0.5100725069546916,0.348259241772297,-0.16181326518239464,827,944,117
1842_0.88_0.62.png,train_core,3,0.26302337646484375,0,0.7176615148600763,0.7060488108480986,-0.011612704011977781,264,313,49
1843_0.68_1.88.png,train_core,4,1.1879463195800781,0,0.546661191702327,0.41986014277049755,-0.12680104893182942,703,812,109
1844_0.91_1.28.png,train_core,0,1.0347709655761719,0,0.4761260020097765,0.35491902483934407,-0.12120697717043244,932,932,0
1845_0.7_1.35.png,train_core,1,2.462310791015625,0,0.5621576143020942,0.32441970311159507,-0.23773791119049914,643,990,347
1846_0.88_1.38.png,train_core,2,1.8889007568359375,0,0.5498273935285034,0.2505564407229899,-0.2992709528055135,691,1137,446
1848_0.98_1.11.png,train_core,3,2.2821121215820312,0,0.5639281833697128,0.2185004356481786,-0.3454277477215343,639,1213,574
1849_1.0_0.53.png,train_core,4,1.0805244445800781,0,0.7371029751892201,0.853515863903612,0.11641288871439193,221,72,-149
184_0.81_1.03.png,train_core,0,1.6585235595703125,0,0.051456983005372256,0.032968239490519455,-0.0184887435148528,2225,2072,-153
1850_0.69_0.59.png,train_core,1,1.1035614013671875,0,0.7468994730233064,0.6984739855037658,-0.048425487519540567,202,328,126
1852_0.7_0.65.png,train_core,2,1.3902206420898438,0,0.7124430141988954,0.6343455591722571,-0.07809745502663834,273,431,158
1853_0.9_0.88.png,train_core,3,-0.3729438781738281,1,0.8675447104587021,0.8798601191399531,0.012315408681251028,44,44,0
1854_0.94_1.49.png,train_core,4,0.1590728759765625,0,0.7950950126727953,0.6442898516682799,-0.15080516100451535,114,416,302
1855_0.9_1.32.png,train_core,0,-0.067138671875,0,0.8504475077871864,0.797808301897003,-0.05263920589018334,52,167,115
1856_0.82_1.13.png,train_core,1,0.06385421752929688,0,0.8475668123792606,0.8663227874415314,0.01875597506227078,55,61,6
1857_0.87_1.23.png,train_core,2,0.8599739074707031,0,0.557612389656913,0.46621627366782226,-0.0913961159890907,659,729,70
1858_0.94_0.69.png,train_core,3,-0.370147705078125,1,0.6691966071775841,0.6753473857672616,0.006150778589677497,348,365,17
1859_0.73_1.32.png,train_core,4,0.9027481079101562,0,0.5589653275598013,0.46280641619689766,-0.09615891136290367,656,738,82
1860_0.77_1.07.png,train_core,0,0.7454261779785156,0,0.6385611444476202,0.5880359104923298,-0.050525233955290405,431,518,87
1861_0.85_0.51.png,train_core,1,0.23670578002929688,0,0.5544458323529443,0.5602082280043851,0.005762395651440766,670,549,-121
1862_0.82_1.52.png,train_core,2,-0.21596145629882812,1,0.40963128441690194,0.12118411125949609,-0.28844717315740587,1117,1498,381
1863_0.77_1.16.png,train_core,3,-0.1905059814453125,0,0.4412811934783804,0.24036750062473192,-0.2009136928536485,1034,1154,120
1865_0.56_1.08.png,train_core,4,0.7297744750976562,0,0.5328914836662082,0.8754479586837496,0.3425564750175414,745,47,-698
1866_0.53_1.34.png,train_core,0,0.3721427917480469,0,0.567653709399192,0.9162480083470199,0.3485942989478279,627,21,-606
1867_0.67_1.54.png,train_core,1,3.7293128967285156,0,0.45910441480443565,0.7488879761993966,0.289783561394961,991,242,-749
1868_0.87_0.58.png,train_core,2,4.589542388916016,0,0.5449992480536202,0.8970268963697895,0.3520276483161693,714,32,-682
1869_0.54_1.64.png,train_core,3,0.6727561950683594,0,0.460722425182438,0.5150761185226286,0.05435369334019058,985,640,-345
186_0.61_0.89.png,train_core,4,1.9613418579101562,0,0.05773336680836375,0.07212075889384564,0.014387392085481891,2183,1764,-419
1871_0.8_1.86.png,train_core,0,1.8984375,0,0.4368472834913744,0.25821757973701404,-0.17862970375436038,1046,1124,78
1872_0.94_1.17.png,train_core,1,1.7775001525878906,0,0.47083773852763583,0.39728653555330207,-0.07355120297433376,950,860,-90
1873_0.81_1.59.png,train_core,2,2.3394813537597656,0,0.46039865513741157,0.2103551019916601,-0.25004355314575144,986,1230,244
1874_0.85_0.87.png,train_core,3,1.6015663146972656,0,0.5146283633090027,0.49343363373663157,-0.021194729572371174,811,673,-138
1875_0.95_0.91.png,train_core,4,1.8115615844726562,0,0.44948155874880646,0.35938540385403217,-0.0900961548947743,1007,925,-82
1876_0.97_1.69.png,train_core,0,1.9479408264160156,0,0.4165632395326742,0.16932522811227121,-0.247238011420403,1103,1334,231
1877_0.68_1.05.png,train_core,1,2.606372833251953,0,0.366330018762093,0.5463218142483877,0.17999179548629468,1216,570,-646
1878_0.54_0.67.png,train_core,2,1.9682388305664062,0,0.42770001563039733,0.7209466573113124,0.293246641680915,1070,291,-779
1879_0.88_1.72.png,train_core,3,2.8959617614746094,0,0.3084438514835759,0.5909892203326873,0.2825453688491114,1287,508,-779
187_0.95_0.79.png,train_core,4,1.5922622680664062,0,0.047411807977616044,0.03769899978345573,-0.009712808194160316,2251,2019,-232
