image_id,hazy_name,hazy_path,gt_path,trans_path,width,height,sha256_hazy,sha256_gt,sha256_trans,split,fold_id
1116,1116_0.63_1.62.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1116_0.63_1.62.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1116.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1116.png,400,400,3a6f936899cb589782696d4aebbbe411df8d56fef37721dbf8a23a86d1c0054a,6450cca3bf03f35b85a198b0c8cb9cce5e393a8ccff5466e4482c9d7a803f881,442a68d92bdf731d68c1de5a8101bfa0f427773581be8b3935f58cb84199d73b,train,
1117,1117_0.61_0.56.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1117_0.61_0.56.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1117.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1117.png,400,400,190d1d00aa75b4dfd04cc8076b6c34a06ef5f70f460a2152a0a6ea259eac805c,bcf31c174602e48f369eae5b24531f543ad279095ce485b1f339be30c88e2a27,186815ba4f5e247d9d47b92216f6fc33bab60ba63d7500721b00ce27bcbae907,train,
1118,1118_0.66_1.66.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1118_0.66_1.66.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1118.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1118.png,400,400,d489465b5cdafac7eca5d0fb6d9378a30fb38433721a7b86e810be47cb8d5cfe,bcf31c174602e48f369eae5b24531f543ad279095ce485b1f339be30c88e2a27,6d637c7b6d62a135c97cb9886c15fc282c25b3de4dc7c821a5982142c309db8a,train,
1119,1119_0.62_1.98.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1119_0.62_1.98.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1119.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1119.png,400,400,eccca3a42ef10f0da665f2ac779fe6b90775f6796025a3c560accb5731221470,bcf31c174602e48f369eae5b24531f543ad279095ce485b1f339be30c88e2a27,4117f7719aaf52beb6f4be150c314cbe37697e2934181b3fbde5e97d9c5b9f8f,train,
111,111_0.57_1.22.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/111_0.57_1.22.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/111.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/111.png,400,400,3f00e87c2e7b5ae367af55a7f1c7ea3db5f6d6ee411747039fa5de74510e41d1,703f942f54f5bec5a39d76b6d8da485875bcb7bfc58534359d394584203a0028,3289a5a7f5316d7c689e68310edeb2fb469145cb9184f90354567ea322ed5280,train,
1120,1120_0.78_1.11.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1120_0.78_1.11.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1120.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1120.png,400,400,fab674450ffbbaa592c41f3c7834abfa273ad84155623a692f5c9aeb4a2dee8c,bcf31c174602e48f369eae5b24531f543ad279095ce485b1f339be30c88e2a27,563acdd2ce88e0b01c14c37787b411e900712c8fa50511b23f9c2f215de6bc5d,train,
1121,1121_0.88_0.92.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1121_0.88_0.92.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1121.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1121.png,400,400,e1fc0b10a6d17a8047a9d62c90df149d91748b551d4697fa36eed5c5aaed3ea6,312f72d3648254801b1bc1730ebd46e5bcde7a1b549192b68b09e0722b56a7b1,49cd6b3893433b6a75cb67a72709874b8889629ef834ac5f663d479c244d84c7,train,
1122,1122_0.94_0.53.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1122_0.94_0.53.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1122.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1122.png,400,400,5b610d0440352bc96fd39006b952ffb03d6e6250593a9f6ee0295ced7e8db518,312f72d3648254801b1bc1730ebd46e5bcde7a1b549192b68b09e0722b56a7b1,a1bd9dcb3d57e1de1e4f605a7467f2d5c41b299574d8eec36be714fe125f4781,train,
1123,1123_0.7_1.0.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1123_0.7_1.0.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1123.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1123.png,400,400,54565a3cc061e2884dbdb30623e8614440d61428ba95e9590140b6fe48cc4f70,312f72d3648254801b1bc1730ebd46e5bcde7a1b549192b68b09e0722b56a7b1,3b31a64beb75e94698a08cea4dadd7e4c7553a787c69d31c915ba8719bfd886f,train,
1124,1124_0.74_1.17.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1124_0.74_1.17.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1124.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1124.png,400,400,de0bfbf31ec4cdec22ad4123d2c210daab936c3e71ff36c65f9f7479fb6db76d,312f72d3648254801b1bc1730ebd46e5bcde7a1b549192b68b09e0722b56a7b1,859821dffdb572e6ed0fb8057f6156c416069d563f7d4c9948b006f55ce9b77e,train,
1125,1125_0.72_1.76.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1125_0.72_1.76.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1125.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1125.png,400,400,332d29471c561869e58ff8666051a06ca26328f568374f2d6bc8f463271a4481,b7e7ea9a7ad1f1b8492b5e54bc177457406bc0028eff59138dcf143e9e01b623,72ffd6b26b7e95014b7c2ca1bf8a9edafe7ad4a5d84bc90205a7be4e4d07e22a,train,
1126,1126_0.73_0.82.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1126_0.73_0.82.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1126.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1126.png,400,400,7950440c42f972ae5b13398d4a5f3d2ca4366adcd5558877ae543759f486dfcf,b7e7ea9a7ad1f1b8492b5e54bc177457406bc0028eff59138dcf143e9e01b623,dbfbe20227c47a3a5242e3628260101ec7fe65c55705fa720437444a4cec1699,train,
1127,1127_0.91_0.61.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1127_0.91_0.61.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1127.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1127.png,400,400,3b68e87d7dadd328e4a49df2d665a2b79869d35134dfa613ca23bdf3e3631dbd,b7e7ea9a7ad1f1b8492b5e54bc177457406bc0028eff59138dcf143e9e01b623,4fcee491a98fe614b7afed55ee9a5d2c708228876603d9644e36262bba42d9ad,train,
1128,1128_0.8_1.45.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1128_0.8_1.45.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1128.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1128.png,400,400,dd44fb87082f67a38818c218f7a0e980684405e33ad546075a5220cdfa29c1f9,b7e7ea9a7ad1f1b8492b5e54bc177457406bc0028eff59138dcf143e9e01b623,1453a93b93d6a1cc58b93ebb37addc1609c12b1716be89a2c0ff10bda3338577,train,
1129,1129_0.92_1.33.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1129_0.92_1.33.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1129.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1129.png,400,400,ef1921118da1d9f92aaff3022af5681c19b160f39b619f429e86dfc5e318b398,75d97de1d99a6a1bbc33098dfe5c761c5c952b9d75897b1634628b076039e651,a7a292dbcaab794f98197d303c9e4eea9e6a6f4eb3bd969947e06cd95af84ae0,train,
112,112_0.8_1.78.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/112_0.8_1.78.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/112.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/112.png,400,400,05ce326a058f38d667845617e5fd55199b190c1b38ddb7fc668cf7d1e17a2dbb,703f942f54f5bec5a39d76b6d8da485875bcb7bfc58534359d394584203a0028,2e9f2adf191c5a7e0d9ef9c568e0a96e83474a8d8370adb082027e03f6507f0e,train,
1130,1130_0.94_1.44.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1130_0.94_1.44.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1130.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1130.png,400,400,4338fcdd7b892b297ea0e0b32b48422f7711d91d777e9efd2ab259146a9c7f12,75d97de1d99a6a1bbc33098dfe5c761c5c952b9d75897b1634628b076039e651,8d64862eb70c8711a55acec89b3ffe45f526905af959df58741547bb5d4da4bb,train,
1131,1131_0.66_1.99.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1131_0.66_1.99.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1131.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1131.png,400,400,400d4463df83548000a2cea00708619570bd5bae5292f91cc3145fbc1be2c9bb,75d97de1d99a6a1bbc33098dfe5c761c5c952b9d75897b1634628b076039e651,fbfbd7843e101a9fef66f0df6be59e7d79f6ab95a56f17d0da1691fcd6e203c9,train,
1132,1132_0.75_0.84.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1132_0.75_0.84.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1132.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1132.png,400,400,fa161be525c164f8b116b1708f600be2d21d56b0ae65d8641249bb060f491b97,75d97de1d99a6a1bbc33098dfe5c761c5c952b9d75897b1634628b076039e651,0e2e9bfa026d00a32faca8cfecf9e83da1c395021e5611ad7baf7460451b4a66,train,
1133,1133_0.68_1.41.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1133_0.68_1.41.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1133.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1133.png,400,400,cba432b783ec9c68f7c40086e8eabf0ff150de2deaf80f7b6e871b721068b72b,6f79cf7a5271f358f37c023a6ec64b12c22a24a1b9952f93d44d9f91b17f47a8,ebf954a861de034353b6b723a85bcfef5269fd48cb08b9241273de37968265d7,train,
1134,1134_0.69_1.2.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1134_0.69_1.2.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1134.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1134.png,400,400,0fde1e254d8d645bc72273580e8b3c6d3feaec3f7ef7581921f742567f2490fc,6f79cf7a5271f358f37c023a6ec64b12c22a24a1b9952f93d44d9f91b17f47a8,4256fb37945bf73f2e638a0d49b2593a9daf0c5311b3550aec08f089c683a28a,train,
1135,1135_0.55_1.74.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1135_0.55_1.74.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1135.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1135.png,400,400,e47a272a27679f4a961dd33fe9cdb617f85da6781b4dcbcf358ff208e98ab7ed,6f79cf7a5271f358f37c023a6ec64b12c22a24a1b9952f93d44d9f91b17f47a8,93c973cb84698829923034d4058cc2a06187b33410adb17127ab72295d6eee27,train,
1136,1136_0.96_0.74.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1136_0.96_0.74.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1136.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1136.png,400,400,94402c0e1dde67e005eb068ffed3cfae167bf271c783922cc0723200011944c0,6f79cf7a5271f358f37c023a6ec64b12c22a24a1b9952f93d44d9f91b17f47a8,3cc00b3bb1bcc2eddeb8f85304461b902e8f6608a58940bdc1b6dffb1f92453f,train,
1137,1137_0.87_0.85.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1137_0.87_0.85.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1137.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1137.png,400,400,9532898b3d06777bba48fdbe57569bd281b6b117b9835819b3eacfa19fe7327e,b70c45e7e8c2985961e56dec4aa799e7c8684efad6b26eb67fbc3d8ae11fc56b,39b28d2bd33a3b4c084725c05cd7fe785e2eb7f1b6c488bcd0b2a9b0fc50d0e7,train,
1138,1138_0.86_1.95.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1138_0.86_1.95.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1138.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1138.png,400,400,659f14b2770f57c77af4afa003d6fe0da31d145b4778501c76060df882dd1e98,b70c45e7e8c2985961e56dec4aa799e7c8684efad6b26eb67fbc3d8ae11fc56b,ccb57edbbe341d861a9dbdd52377df8634de1675c69d37d7e018aa114e0ec6e4,train,
1139,1139_0.58_1.05.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1139_0.58_1.05.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1139.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1139.png,400,400,773b51fbdba180e1c0d75743ae3053ae231daeefa0d523dc7df3e3c66dad3612,b70c45e7e8c2985961e56dec4aa799e7c8684efad6b26eb67fbc3d8ae11fc56b,7fa121ec29e9ce5f7f650d68070c82b9d936593fd5163636aab36669cd7ef66a,train,
113,113_0.65_1.81.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/113_0.65_1.81.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/113.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/113.png,400,400,768a8e9226b77fdddeafef5788a65de0c546787b3605514c58a26a9423669e6f,6b9b7427bfa4b2e17df2d851e297b97f92bc5d19a7a6fb4cc1c6f391c194c1ec,3c9feea54f75af4b78431e42464997fef9af0959d2d90f3d4a30e7bac8c03318,train,
1140,1140_0.67_1.42.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1140_0.67_1.42.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1140.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1140.png,400,400,f335fab423177676924ac66c8d77ab9f64dd9010b35de4914096cbfd1dfbe820,b70c45e7e8c2985961e56dec4aa799e7c8684efad6b26eb67fbc3d8ae11fc56b,65184423f3839de2562ab14e54365dab8998dfc51b4b0a04d576dfb607c4aa1c,train,
1141,1141_0.93_1.87.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1141_0.93_1.87.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1141.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1141.png,400,400,a08b33c7972de0eb054ad114011801ea76249d5afb2c1c9fd100456833c9638a,17e399a304f6ab445565a01b8df75327bdc44f9b828cdcb44021c865d5c5370d,c1c3d2a99b56ad5ef916576f4d5cd4ef54b5d3a2c496fb8fadfb8397111a1b50,train,
1142,1142_0.64_0.53.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1142_0.64_0.53.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1142.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1142.png,400,400,accd06fc55ec80459a0d7e5675dddcacfbbe8afe653c5c2ab60ddb2ad7199a33,17e399a304f6ab445565a01b8df75327bdc44f9b828cdcb44021c865d5c5370d,a8dcfcbe15d94c0abccd9e768cb0ccb9323e5b8876fc5a071260036269d6ecbb,train,
1143,1143_0.73_1.33.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1143_0.73_1.33.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1143.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1143.png,400,400,7bc516b73d94eeac730101baf22d317e188175d289fcc5ee6b773ec5b14f665c,17e399a304f6ab445565a01b8df75327bdc44f9b828cdcb44021c865d5c5370d,f0632fe096a6a047b569ff3b53cfe97fae2ca1b95b65b05d1b4d668bf5d4b8e0,train,
1144,1144_0.87_1.96.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1144_0.87_1.96.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1144.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1144.png,400,400,23b17f8ba47c5ff94f88a6172487906a270ff2cf752dbfbdc5aa53b6a6ab931d,17e399a304f6ab445565a01b8df75327bdc44f9b828cdcb44021c865d5c5370d,25038e5f26ba4debd5baf308069ea2215d38bf35d8c3eecdd4b46ee4fac119d0,train,
1145,1145_0.9_1.2.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1145_0.9_1.2.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1145.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1145.png,400,400,6d57ad3f80bacff07765e0eb54ecd443519e1cb57ff983bdc4bfea2623cfd64a,ad52ca70b659aec2bb38ffeb9c1b24c8d77e8e48b4770ffc15b0449357a9205d,324ab10011fb01bd51c27152c5955777ea387c6e228b9e3931aad45c337913ed,train,
1146,1146_0.89_0.87.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1146_0.89_0.87.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1146.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1146.png,400,400,542eda407c309ca162c552a9b743155fa3443a6629a9ce877eaa5c1e1c1259c9,ad52ca70b659aec2bb38ffeb9c1b24c8d77e8e48b4770ffc15b0449357a9205d,1d8a0812e0a4916eef3af50062b684de1ccaf8e582e5977d28c42f595a7f4fdd,train,
1147,1147_0.56_1.1.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1147_0.56_1.1.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1147.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1147.png,400,400,66ebacc146d51c04f289ed698efa6b478ed82b15dc2042ad30b489cbe5177be3,ad52ca70b659aec2bb38ffeb9c1b24c8d77e8e48b4770ffc15b0449357a9205d,17882cfe5f45bc0146d12551d9dd19808529c466fcafaacf8c7e768775bda881,train,
1148,1148_0.78_0.59.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1148_0.78_0.59.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1148.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1148.png,400,400,4130be96bcb15aab1b1d3fd549a19105c01dffd5d980de7da42a79b4568bd551,ad52ca70b659aec2bb38ffeb9c1b24c8d77e8e48b4770ffc15b0449357a9205d,07e40e2a9e3ed4642df796341b269c627661a00d4b6ebd14cf100ae017c1695a,train,
1149,1149_0.98_1.73.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1149_0.98_1.73.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1149.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1149.png,400,400,14d43af52544b86982dc12899f468fa72574cc5ee4487885f394b6e03cf547d9,ffb4b9c0fc36ce22336e4b11c223b436b81a9450242a7993ba0c1fdae6d51bf0,cc7bca4c7caf866f79cf07536e389fdc0a9715cf108d218bb5e602f0b7d9b140,train,
114,114_0.75_1.45.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/114_0.75_1.45.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/114.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/114.png,400,400,c30b85e3949a427f172885e8eafa88ed7a78412bbee662ddec5237525a882cd1,6b9b7427bfa4b2e17df2d851e297b97f92bc5d19a7a6fb4cc1c6f391c194c1ec,d4ba4ad4a5186301fa96d636995be2f224772a687f3ea8e3599102ca8b8e33a2,train,
1150,1150_0.8_1.27.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1150_0.8_1.27.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1150.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1150.png,400,400,9f78bea1ede14bbb925fb05b636768f7d5ce659452052aa2a3ff4406f5672a4b,ffb4b9c0fc36ce22336e4b11c223b436b81a9450242a7993ba0c1fdae6d51bf0,7c57c107c36757878385b8da44b58b39892588cac8071f97eada8970f62422a6,train,
1151,1151_0.92_1.56.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1151_0.92_1.56.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1151.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1151.png,400,400,83da31a22191a0f9037e4d9c2292cc3ae90c264696d86b3b945b6782649c7d56,ffb4b9c0fc36ce22336e4b11c223b436b81a9450242a7993ba0c1fdae6d51bf0,9be740dca60c7846e87808b444c83147ede49367eae1c3946e016fa8b62be359,train,
1152,1152_0.65_1.76.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1152_0.65_1.76.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1152.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1152.png,400,400,25069ba82970d851fa0beeca011d59914e01cb9b508ed24730b1dd9a4ce742cc,ffb4b9c0fc36ce22336e4b11c223b436b81a9450242a7993ba0c1fdae6d51bf0,24b3ec451e43afa658d62f4f9f0dbeeea929f8b9aa037eeb8b0c8e113a46cdc1,train,
1153,1153_0.71_0.99.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1153_0.71_0.99.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1153.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1153.png,400,400,75dc6dce4d254c320c471bdf74cffed1036b186ecf985db878531a1022f32338,6f0f97155f4a4a89f3f3e54926390dda58d708a6db9ed27ba69215660cfc010c,57582042be334e3f13cb48fa248dc825bcdd54c3eb9154bca60a41371caaa1b7,train,
1154,1154_0.96_0.62.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1154_0.96_0.62.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1154.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1154.png,400,400,c69ff0b0570ec61373c6106e24a2c5eefd6b6b4ce7558484bdd642b37aafd790,6f0f97155f4a4a89f3f3e54926390dda58d708a6db9ed27ba69215660cfc010c,92bb901e2d142a8475952c711c4448bb24eb126db9e295c7887531909ebdb96e,train,
1155,1155_0.63_1.27.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1155_0.63_1.27.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1155.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1155.png,400,400,5c908c9917d5dd676b2a605a8964a879beac551a075d22cb438b698c4ab93d7a,6f0f97155f4a4a89f3f3e54926390dda58d708a6db9ed27ba69215660cfc010c,8e2dca08c502ca5857dca8ebdf86a64766804980a4cf79e37acb7e64cbd45668,train,
1156,1156_0.91_1.37.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1156_0.91_1.37.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1156.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1156.png,400,400,2983f19d983408677cbb6b0062ff770da41d68959050a43f4c4499632619a0b2,6f0f97155f4a4a89f3f3e54926390dda58d708a6db9ed27ba69215660cfc010c,aabf36e582ce45e4816a8e03326c7e5dbc753dc1fff8ab8d33746d91539bb166,train,
1157,1157_0.56_1.98.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/1157_0.56_1.98.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/1157.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1157.png,400,400,babb102a42afe89c4eedd22d21f0567f253700364aa56033a85c74564295ebc0,0035575b7126fc67a0ae83c6be401f7dba5cde16a43a071fc99c53aa3ee2f574,6a2d26f8d6e63f035a3d0d4f14f1b68d6efd9c1abebbabc43a058233f6a2613f,train,
