image_id,split_role
2594,train_inner
2595,train_inner
2596,val_inner
2597,train_inner
2598,train_inner
2599,train_inner
259,val_inner
25,val_inner
2600,train_inner
2601,train_inner
2602,train_inner
2603,train_inner
2604,train_inner
2605,train_inner
2606,train_inner
2607,train_inner
2608,val_inner
2609,train_inner
260,train_inner
2610,train_inner
2611,train_inner
2612,val_inner
2613,train_inner
2614,val_inner
2615,train_inner
2616,train_inner
2617,train_inner
2618,train_inner
2619,train_inner
261,val_inner
2620,train_inner
2621,train_inner
2622,train_inner
2623,train_inner
2624,train_inner
2625,val_inner
2626,val_inner
2627,train_inner
2628,val_inner
2629,train_inner
262,train_inner
2630,train_inner
2631,train_inner
2632,val_inner
2633,train_inner
2634,train_inner
2635,val_inner
2636,train_inner
2637,train_inner
2638,train_inner
2639,train_inner
263,train_inner
2640,train_inner
2641,val_inner
2642,train_inner
2643,train_inner
2644,train_inner
2645,train_inner
2646,val_inner
2647,train_inner
2648,train_inner
2649,train_inner
264,train_inner
2650,train_inner
2651,train_inner
2652,val_inner
2653,val_inner
2654,train_inner
2655,train_inner
2656,train_inner
2657,train_inner
2658,train_inner
2659,train_inner
265,train_inner
2660,train_inner
2661,train_inner
2662,train_inner
2663,val_inner
2664,train_inner
2665,val_inner
2666,train_inner
2667,train_inner
2668,train_inner
2669,train_inner
266,train_inner
2670,train_inner
2671,train_inner
2672,train_inner
2673,train_inner
2674,val_inner
2675,train_inner
2676,train_inner
2677,train_inner
2678,train_inner
2679,train_inner
267,train_inner
2680,val_inner
2681,train_inner
2682,val_inner
2683,train_inner
2684,train_inner
2685,train_inner
2686,train_inner
2687,val_inner
2688,train_inner
2689,train_inner
268,val_inner
2690,train_inner
2691,train_inner
2692,train_inner
2693,val_inner
2694,train_inner
2695,train_inner
2696,val_inner
2697,train_inner
2698,train_inner
2699,train_inner
269,train_inner
26,train_inner
2700,val_inner
2701,train_inner
2702,train_inner
2703,val_inner
2704,val_inner
2705,val_inner
2706,train_inner
2707,val_inner
2708,val_inner
2709,train_inner
270,train_inner
2710,val_inner
2711,train_inner
2712,val_inner
2713,train_inner
2714,val_inner
2715,train_inner
2716,train_inner
2717,train_inner
2718,train_inner
2719,train_inner
271,train_inner
2720,train_inner
2721,train_inner
2722,train_inner
2723,train_inner
2724,train_inner
2725,train_inner
2726,train_inner
2727,train_inner
2728,train_inner
2729,train_inner
272,train_inner
2730,train_inner
2731,train_inner
2732,train_inner
2733,train_inner
2734,train_inner
2735,train_inner
2736,train_inner
2737,train_inner
2738,train_inner
2739,val_inner
273,train_inner
2740,train_inner
2741,train_inner
2742,train_inner
2743,train_inner
2744,val_inner
2745,train_inner
2746,train_inner
2747,val_inner
2748,train_inner
2749,train_inner
274,train_inner
2750,train_inner
2751,train_inner
2752,train_inner
2753,train_inner
2754,val_inner
2755,train_inner
2756,train_inner
2757,train_inner
2758,train_inner
2759,val_inner
275,train_inner
2760,train_inner
2761,train_inner
2762,train_inner
2763,val_inner
2764,train_inner
2765,train_inner
2766,train_inner
2767,val_inner
2768,train_inner
2769,val_inner
276,train_inner
2770,train_inner
2771,val_inner
2772,train_inner
2773,train_inner
2774,train_inner
2775,val_inner
2776,train_inner
2777,train_inner
2778,train_inner
2779,val_inner
277,train_inner
2780,train_inner
2781,train_inner
2782,train_inner
2783,val_inner
2784,val_inner
2785,train_inner
2786,val_inner
2787,train_inner
2788,train_inner
2789,train_inner
278,train_inner
2790,val_inner
2791,val_inner
2792,val_inner
2793,train_inner
2794,val_inner
2795,train_inner
2796,train_inner
2797,train_inner
2798,train_inner
2799,train_inner
279,train_inner
27,train_inner
2800,val_inner
2801,train_inner
2802,train_inner
2803,train_inner
2804,train_inner
2805,train_inner
2806,train_inner
2807,val_inner
2808,train_inner
2809,val_inner
280,train_inner
2810,train_inner
2811,train_inner
2812,train_inner
2813,train_inner
2814,train_inner
2815,train_inner
2816,train_inner
2817,train_inner
2818,train_inner
2819,train_inner
281,val_inner
2820,val_inner
2821,train_inner
2822,train_inner
2823,train_inner
2824,train_inner
2825,train_inner
2826,train_inner
2827,val_inner
2828,val_inner
2829,train_inner
282,val_inner
2830,train_inner
2831,train_inner
2832,train_inner
2833,train_inner
2834,train_inner
2835,train_inner
2836,train_inner
2837,train_inner
2838,train_inner
2839,train_inner
283,val_inner
2840,train_inner
2841,train_inner
2842,train_inner
2843,val_inner
2844,val_inner
2845,val_inner
2846,train_inner
2847,train_inner
2848,train_inner
2849,train_inner
284,train_inner
2850,train_inner
2851,train_inner
2852,train_inner
2853,train_inner
2854,train_inner
2855,train_inner
2856,train_inner
2857,train_inner
2858,train_inner
2859,train_inner
285,train_inner
2860,train_inner
2861,train_inner
2862,val_inner
2863,train_inner
2864,train_inner
2865,train_inner
2866,train_inner
2867,train_inner
2868,train_inner
2869,train_inner
286,train_inner
2870,train_inner
2871,train_inner
2872,val_inner
2873,train_inner
2874,train_inner
2875,train_inner
2876,train_inner
2877,val_inner
2878,train_inner
2879,train_inner
287,train_inner
2880,train_inner
2881,train_inner
2882,train_inner
2883,train_inner
2884,val_inner
2885,train_inner
2886,train_inner
2887,train_inner
2888,train_inner
2889,train_inner
288,val_inner
2890,train_inner
2891,train_inner
2892,train_inner
2893,train_inner
2894,train_inner
2895,train_inner
2896,val_inner
2897,train_inner
2898,train_inner
2899,val_inner
289,train_inner
28,val_inner
2900,train_inner
2901,val_inner
2902,train_inner
2903,train_inner
2904,train_inner
2905,val_inner
2906,train_inner
2907,train_inner
2908,train_inner
2909,train_inner
290,train_inner
2910,train_inner
2911,train_inner
2912,train_inner
2913,train_inner
2914,train_inner
2915,train_inner
2916,val_inner
2917,train_inner
2918,val_inner
2919,train_inner
291,train_inner
2920,train_inner
2921,train_inner
2922,train_inner
2923,train_inner
2924,train_inner
2925,train_inner
2926,val_inner
2927,train_inner
2928,val_inner
2929,train_inner
292,train_inner
2930,train_inner
2931,train_inner
2932,train_inner
2933,train_inner
2934,train_inner
2935,train_inner
2936,train_inner
2937,train_inner
2938,train_inner
2939,train_inner
293,train_inner
2940,train_inner
2941,val_inner
2942,train_inner
2943,train_inner
2944,train_inner
2945,train_inner
2946,train_inner
2947,train_inner
2948,train_inner
2949,train_inner
294,train_inner
2950,train_inner
2951,train_inner
2952,train_inner
2953,val_inner
2954,train_inner
2955,val_inner
2956,train_inner
2957,train_inner
2958,train_inner
2959,train_inner
295,train_inner
2960,train_inner
2961,train_inner
2962,train_inner
2963,val_inner
2964,train_inner
2965,train_inner
2966,val_inner
2967,train_inner
2968,train_inner
2969,train_inner
296,train_inner
2970,train_inner
2971,train_inner
2972,train_inner
2973,train_inner
2974,train_inner
2975,train_inner
2976,train_inner
2977,train_inner
2978,val_inner
2979,train_inner
297,train_inner
2980,train_inner
2981,train_inner
2982,train_inner
2983,train_inner
2984,train_inner
2985,train_inner
2986,train_inner
2987,train_inner
2988,train_inner
2989,train_inner
298,train_inner
2990,train_inner
2991,val_inner
2992,train_inner
2993,train_inner
2994,val_inner
2995,train_inner
2996,val_inner
2997,train_inner
2998,train_inner
2999,train_inner
299,val_inner
29,train_inner
2,train_inner
3000,train_inner
300,val_inner
301,train_inner
302,val_inner
303,val_inner
304,train_inner
305,train_inner
306,train_inner
307,train_inner
308,train_inner
309,val_inner
30,train_inner
310,train_inner
311,train_inner
312,train_inner
313,train_inner
314,train_inner
315,train_inner
316,train_inner
317,train_inner
318,train_inner
319,val_inner
31,train_inner
320,train_inner
321,train_inner
322,train_inner
323,train_inner
324,train_inner
325,val_inner
326,val_inner
327,train_inner
328,train_inner
329,train_inner
32,train_inner
330,train_inner
331,train_inner
332,train_inner
333,train_inner
334,train_inner
335,train_inner
336,train_inner
337,train_inner
338,train_inner
339,train_inner
33,val_inner
340,train_inner
341,train_inner
342,train_inner
343,train_inner
344,val_inner
345,train_inner
346,train_inner
347,train_inner
348,train_inner
349,val_inner
34,val_inner
350,train_inner
351,train_inner
352,train_inner
353,train_inner
354,train_inner
355,val_inner
356,val_inner
357,train_inner
358,train_inner
359,train_inner
35,train_inner
360,train_inner
361,val_inner
362,train_inner
363,val_inner
364,train_inner
365,val_inner
366,train_inner
367,val_inner
368,train_inner
369,train_inner
36,train_inner
370,train_inner
371,train_inner
372,train_inner
373,train_inner
374,train_inner
375,train_inner
376,train_inner
377,val_inner
378,train_inner
379,train_inner
37,train_inner
380,train_inner
381,train_inner
382,val_inner
383,val_inner
384,train_inner
385,train_inner
386,val_inner
387,train_inner
388,train_inner
389,train_inner
38,train_inner
390,train_inner
391,train_inner
392,train_inner
393,train_inner
394,train_inner
395,train_inner
396,train_inner
397,train_inner
398,train_inner
399,train_inner
39,train_inner
3,train_inner
400,val_inner
401,train_inner
402,train_inner
403,train_inner
404,train_inner
405,train_inner
406,train_inner
407,val_inner
408,train_inner
409,train_inner
40,train_inner
410,train_inner
411,train_inner
412,train_inner
413,train_inner
414,val_inner
415,train_inner
416,train_inner
417,train_inner
418,train_inner
419,train_inner
41,train_inner
420,train_inner
421,train_inner
422,train_inner
423,val_inner
424,train_inner
425,train_inner
426,train_inner
427,train_inner
428,train_inner
429,train_inner
42,train_inner
430,train_inner
431,train_inner
432,train_inner
433,train_inner
434,train_inner
435,train_inner
436,train_inner
437,train_inner
438,train_inner
439,val_inner
43,train_inner
440,val_inner
441,train_inner
442,train_inner
443,train_inner
444,train_inner
445,train_inner
446,val_inner
447,train_inner
448,train_inner
449,val_inner
44,train_inner
450,train_inner
451,train_inner
452,train_inner
453,train_inner
454,val_inner
455,val_inner
456,train_inner
457,train_inner
458,train_inner
459,val_inner
45,train_inner
460,train_inner
461,train_inner
462,train_inner
463,train_inner
464,train_inner
465,train_inner
466,train_inner
467,train_inner
468,train_inner
469,train_inner
46,train_inner
470,val_inner
471,val_inner
472,train_inner
473,train_inner
474,train_inner
475,train_inner
476,train_inner
477,train_inner
478,train_inner
479,val_inner
47,train_inner
480,train_inner
481,train_inner
482,train_inner
483,val_inner
484,val_inner
485,train_inner
486,train_inner
487,train_inner
488,train_inner
489,train_inner
48,train_inner
490,val_inner
491,train_inner
492,val_inner
493,train_inner
494,train_inner
495,train_inner
496,train_inner
497,train_inner
498,train_inner
499,train_inner
49,train_inner
4,val_inner
500,train_inner
501,train_inner
502,train_inner
503,train_inner
504,train_inner
505,train_inner
506,train_inner
507,val_inner
508,val_inner
509,train_inner
50,val_inner
510,train_inner
511,train_inner
512,train_inner
513,train_inner
514,train_inner
515,train_inner
516,train_inner
517,val_inner
518,train_inner
519,train_inner
51,train_inner
520,train_inner
521,train_inner
522,train_inner
523,train_inner
524,train_inner
525,val_inner
526,train_inner
527,train_inner
528,train_inner
529,train_inner
52,train_inner
530,train_inner
531,val_inner
532,train_inner
533,val_inner
534,train_inner
535,val_inner
536,train_inner
537,train_inner
538,train_inner
539,train_inner
53,train_inner
540,val_inner
541,train_inner
542,val_inner
543,train_inner
544,train_inner
545,train_inner
546,train_inner
547,val_inner
548,train_inner
549,train_inner
54,train_inner
550,train_inner
551,val_inner
552,train_inner
553,train_inner
554,train_inner
555,train_inner
556,val_inner
557,train_inner
558,train_inner
559,train_inner
55,train_inner
560,train_inner
561,train_inner
562,train_inner
563,train_inner
564,train_inner
565,val_inner
566,train_inner
567,train_inner
568,train_inner
569,train_inner
56,train_inner
570,train_inner
571,train_inner
572,train_inner
573,train_inner
574,val_inner
575,val_inner
576,val_inner
577,train_inner
578,train_inner
579,train_inner
57,train_inner
580,train_inner
581,val_inner
582,train_inner
583,train_inner
584,train_inner
585,val_inner
586,train_inner
587,train_inner
588,train_inner
589,train_inner
58,train_inner
590,val_inner
591,train_inner
592,train_inner
593,val_inner
594,train_inner
595,val_inner
596,val_inner
597,train_inner
598,train_inner
599,train_inner
59,val_inner
5,train_inner
600,train_inner
601,train_inner
602,train_inner
603,val_inner
604,train_inner
605,val_inner
606,train_inner
607,train_inner
608,train_inner
609,val_inner
60,train_inner
610,train_inner
611,train_inner
612,train_inner
613,train_inner
614,val_inner
615,train_inner
616,train_inner
617,train_inner
618,val_inner
619,train_inner
61,val_inner
620,train_inner
621,train_inner
622,train_inner
623,train_inner
624,val_inner
625,train_inner
626,train_inner
627,train_inner
628,train_inner
629,train_inner
62,train_inner
630,train_inner
631,train_inner
632,train_inner
633,train_inner
634,train_inner
635,train_inner
636,train_inner
637,train_inner
638,val_inner
639,train_inner
63,train_inner
640,train_inner
641,train_inner
642,train_inner
643,train_inner
644,train_inner
645,train_inner
646,train_inner
647,train_inner
648,train_inner
649,train_inner
64,train_inner
650,train_inner
651,train_inner
652,train_inner
653,val_inner
654,train_inner
655,train_inner
656,train_inner
657,train_inner
658,train_inner
659,val_inner
65,train_inner
660,train_inner
661,val_inner
662,train_inner
663,val_inner
664,train_inner
665,train_inner
666,train_inner
667,train_inner
668,train_inner
669,train_inner
66,train_inner
670,train_inner
671,train_inner
672,train_inner
673,train_inner
674,val_inner
675,train_inner
676,val_inner
677,train_inner
678,train_inner
679,train_inner
67,train_inner
680,train_inner
681,val_inner
682,train_inner
683,val_inner
684,train_inner
685,train_inner
686,val_inner
687,val_inner
688,train_inner
689,train_inner
68,val_inner
690,train_inner
691,train_inner
692,val_inner
693,val_inner
694,train_inner
695,val_inner
696,train_inner
697,train_inner
698,train_inner
699,train_inner
69,val_inner
6,train_inner
700,train_inner
701,train_inner
702,train_inner
703,train_inner
704,train_inner
705,train_inner
706,val_inner
707,train_inner
708,train_inner
709,train_inner
70,train_inner
710,train_inner
711,train_inner
712,train_inner
713,train_inner
714,val_inner
715,val_inner
716,train_inner
717,train_inner
718,val_inner
719,val_inner
71,train_inner
720,val_inner
721,train_inner
722,train_inner
723,train_inner
724,train_inner
725,train_inner
726,train_inner
727,train_inner
728,val_inner
729,train_inner
72,val_inner
730,train_inner
731,val_inner
732,train_inner
733,train_inner
734,train_inner
735,val_inner
736,train_inner
737,train_inner
738,train_inner
739,train_inner
73,train_inner
740,train_inner
741,train_inner
742,train_inner
743,val_inner
744,val_inner
745,train_inner
746,val_inner
747,train_inner
748,val_inner
749,train_inner
74,train_inner
750,train_inner
751,val_inner
752,val_inner
753,train_inner
754,train_inner
755,val_inner
756,val_inner
757,train_inner
758,train_inner
759,train_inner
75,train_inner
760,train_inner
761,train_inner
762,train_inner
763,train_inner
764,train_inner
765,train_inner
766,train_inner
767,train_inner
768,train_inner
769,train_inner
76,train_inner
770,train_inner
771,train_inner
772,train_inner
773,train_inner
774,train_inner
775,train_inner
776,train_inner
777,train_inner
778,val_inner
779,train_inner
77,train_inner
780,train_inner
781,val_inner
782,train_inner
783,train_inner
784,train_inner
785,val_inner
786,train_inner
787,val_inner
788,train_inner
789,train_inner
78,train_inner
790,train_inner
791,val_inner
792,train_inner
793,val_inner
794,train_inner
795,train_inner
796,train_inner
797,train_inner
798,train_inner
799,val_inner
79,val_inner
7,val_inner
800,train_inner
801,train_inner
802,train_inner
803,train_inner
804,train_inner
805,val_inner
806,train_inner
807,train_inner
808,train_inner
809,train_inner
80,val_inner
810,val_inner
811,train_inner
812,val_inner
813,train_inner
814,val_inner
815,train_inner
816,train_inner
817,train_inner
818,train_inner
819,val_inner
81,train_inner
820,train_inner
821,train_inner
822,train_inner
823,train_inner
824,train_inner
825,train_inner
826,val_inner
827,train_inner
828,train_inner
829,train_inner
82,train_inner
830,train_inner
831,train_inner
832,train_inner
833,train_inner
834,train_inner
835,train_inner
836,train_inner
837,train_inner
838,train_inner
839,train_inner
83,val_inner
840,train_inner
841,train_inner
842,train_inner
843,train_inner
844,val_inner
845,train_inner
846,train_inner
847,train_inner
848,train_inner
849,val_inner
84,train_inner
850,train_inner
851,train_inner
852,train_inner
853,train_inner
854,train_inner
855,train_inner
856,train_inner
857,train_inner
858,train_inner
859,train_inner
85,val_inner
860,val_inner
861,train_inner
862,val_inner
863,train_inner
864,train_inner
865,train_inner
866,train_inner
867,train_inner
868,train_inner
869,train_inner
86,train_inner
870,train_inner
871,train_inner
872,val_inner
873,train_inner
874,train_inner
875,val_inner
876,train_inner
877,train_inner
878,train_inner
879,train_inner
87,train_inner
880,train_inner
881,val_inner
882,val_inner
883,train_inner
884,train_inner
885,train_inner
886,val_inner
887,train_inner
888,train_inner
889,train_inner
88,val_inner
890,train_inner
891,train_inner
892,train_inner
893,train_inner
894,train_inner
895,train_inner
896,train_inner
897,train_inner
898,train_inner
899,val_inner
89,train_inner
8,train_inner
900,val_inner
901,train_inner
902,train_inner
903,val_inner
904,train_inner
905,train_inner
906,train_inner
907,train_inner
908,train_inner
909,train_inner
90,train_inner
910,train_inner
911,train_inner
912,train_inner
913,train_inner
914,train_inner
915,train_inner
916,train_inner
917,train_inner
918,train_inner
919,train_inner
91,train_inner
920,train_inner
921,val_inner
922,val_inner
923,val_inner
924,train_inner
925,train_inner
926,train_inner
927,train_inner
928,val_inner
929,train_inner
92,val_inner
930,train_inner
931,train_inner
932,train_inner
933,train_inner
934,train_inner
935,train_inner
936,train_inner
937,train_inner
938,train_inner
939,train_inner
93,train_inner
940,val_inner
941,train_inner
942,train_inner
943,train_inner
944,val_inner
945,train_inner
946,train_inner
947,train_inner
948,train_inner
949,train_inner
94,val_inner
950,train_inner
951,train_inner
952,val_inner
953,val_inner
954,train_inner
955,val_inner
956,val_inner
957,train_inner
958,train_inner
959,train_inner
95,val_inner
960,train_inner
961,train_inner
962,train_inner
963,train_inner
964,train_inner
965,val_inner
966,train_inner
967,train_inner
968,train_inner
969,train_inner
96,train_inner
970,train_inner
971,train_inner
972,train_inner
973,train_inner
974,train_inner
975,val_inner
976,train_inner
977,train_inner
978,train_inner
979,val_inner
97,train_inner
980,train_inner
981,train_inner
982,train_inner
983,train_inner
984,val_inner
985,val_inner
986,train_inner
987,val_inner
988,train_inner
989,train_inner
98,val_inner
990,train_inner
991,train_inner
992,train_inner
993,val_inner
994,train_inner
995,train_inner
996,val_inner
997,train_inner
998,train_inner
999,val_inner
99,val_inner
9,val_inner
