name,split,action_pixels,negative_pixels,ignore_pixels,isolated_pixels,low_adjacent_pixels,other_pixels
1425_0.84_1.75.png,val_inner,2104,0,820,774,6,1172
1432_0.91_1.29.png,val_inner,2094,536,829,296,0,637
1433_0.9_1.85.png,val_inner,1821,7,190,33,43,2112
1435_0.87_0.57.png,val_inner,402,516,355,23,20,2838
1436_0.66_1.76.png,val_inner,1583,0,204,69,0,2309
1440_0.65_1.26.png,val_inner,2985,52,547,366,65,540
1442_0.62_0.81.png,val_inner,2867,49,847,408,200,434
1443_0.76_1.22.png,val_inner,2362,122,1342,1010,221,366
1446_0.85_0.59.png,val_inner,2149,427,687,556,0,833
1449_0.94_0.78.png,val_inner,807,311,995,585,4,1987
1452_0.81_1.88.png,val_inner,1170,143,909,456,74,1933
1454_0.62_1.48.png,val_inner,1693,6,982,903,249,1427
1456_0.66_1.83.png,val_inner,1630,52,1135,1013,251,1291
1457_0.88_0.58.png,val_inner,959,43,989,534,69,2156
145_0.5_1.08.png,val_inner,1036,356,1201,124,19,1518
1461_0.59_0.54.png,val_inner,1035,254,2703,1934,0,104
1464_0.64_1.56.png,val_inner,1886,84,1038,636,92,1165
1470_0.63_1.26.png,val_inner,1149,193,902,338,0,1852
1471_0.82_1.95.png,val_inner,2430,54,517,99,17,1110
1474_0.92_0.89.png,val_inner,2437,138,362,295,0,1159
1481_0.7_0.89.png,val_inner,503,153,1773,1384,0,1667
1482_0.59_1.05.png,val_inner,1486,189,839,483,0,1582
1485_0.6_1.5.png,val_inner,1755,236,1803,1277,188,333
1493_0.84_0.8.png,val_inner,1838,14,192,55,63,2104
1497_0.99_1.09.png,val_inner,3308,0,21,10,1,768
1500_0.87_1.88.png,val_inner,3241,0,2,1,5,853
1511_0.63_1.09.png,val_inner,350,872,1645,297,33,1255
1512_0.89_1.11.png,val_inner,1200,267,881,449,65,1787
1517_0.72_1.25.png,val_inner,458,1911,866,38,38,894
1518_0.62_1.44.png,val_inner,490,1716,1077,71,40,834
1528_0.91_1.9.png,val_inner,2465,192,267,85,45,1204
152_0.8_1.99.png,val_inner,3627,0,108,50,17,373
1531_0.52_1.01.png,val_inner,332,1898,1535,374,41,359
1537_0.52_1.24.png,val_inner,1206,558,1287,353,80,1110
1538_0.61_0.54.png,val_inner,305,1851,1528,317,1,413
1539_0.58_0.79.png,val_inner,416,1501,1452,467,13,740
1543_0.92_1.98.png,val_inner,1301,988,320,37,1,1488
1544_0.87_1.52.png,val_inner,1215,1390,226,45,0,1265
1547_0.77_1.84.png,val_inner,1467,206,318,117,45,2125
1548_0.85_1.55.png,val_inner,1711,170,349,104,61,1898
1549_0.91_1.37.png,val_inner,594,819,834,125,46,1887
154_0.97_0.91.png,val_inner,2404,0,123,107,4,1573
1568_0.8_1.8.png,val_inner,1638,321,848,180,80,1331
1573_0.61_1.06.png,val_inner,203,2275,960,245,22,675
1575_0.51_1.39.png,val_inner,785,1035,1738,512,130,595
1578_0.57_1.99.png,val_inner,1818,159,192,47,35,1943
1580_0.7_1.59.png,val_inner,1574,250,176,36,8,2103
1586_0.74_1.29.png,val_inner,1199,232,364,48,13,2310
158_0.56_1.42.png,val_inner,3257,0,62,49,62,785
1592_0.54_1.46.png,val_inner,413,1359,1309,290,38,1050
1599_0.71_1.3.png,val_inner,996,464,1565,718,35,1089
1602_0.92_0.57.png,val_inner,180,1072,964,114,26,1899
1605_1.0_1.37.png,val_inner,1573,333,191,20,25,2017
1612_0.77_1.4.png,val_inner,1159,603,269,24,3,2068
161_0.83_1.56.png,val_inner,3927,0,24,13,61,156
1621_0.5_0.72.png,val_inner,3,1555,334,49,0,2204
162_0.75_0.98.png,val_inner,3327,0,234,171,179,577
1631_0.92_1.27.png,val_inner,1821,124,168,17,6,1987
1635_0.64_0.55.png,val_inner,68,2275,1331,635,21,442
1636_0.96_1.23.png,val_inner,634,917,1088,579,7,1463
1647_0.89_1.55.png,val_inner,2200,46,133,51,22,1732
1648_0.89_1.41.png,val_inner,2071,59,192,84,22,1791
1657_0.68_1.28.png,val_inner,275,632,245,35,0,2944
1663_0.92_1.8.png,val_inner,1947,244,237,105,8,1675
1664_0.8_2.0.png,val_inner,1773,180,300,24,6,1849
1666_0.85_0.59.png,val_inner,253,2053,724,66,13,1079
1685_0.79_1.99.png,val_inner,1828,446,558,80,12,1276
1686_0.51_0.6.png,val_inner,227,1775,843,69,18,1266
1687_0.83_1.61.png,val_inner,1774,663,509,55,11,1161
1689_0.74_0.54.png,val_inner,86,2287,1157,263,4,570
1691_0.77_1.92.png,val_inner,1538,453,921,197,55,1212
1696_0.74_1.51.png,val_inner,300,2001,1429,166,38,381
1701_0.55_0.71.png,val_inner,55,2326,1574,198,12,150
1705_0.66_1.4.png,val_inner,843,163,1768,887,31,1340
1712_0.9_0.74.png,val_inner,502,1394,964,106,10,1243
1718_0.92_1.01.png,val_inner,1355,412,475,133,23,1875
1722_0.85_1.51.png,val_inner,2230,170,236,53,12,1467
1726_0.54_0.7.png,val_inner,447,655,989,183,16,2020
1730_0.81_1.53.png,val_inner,732,1228,635,73,7,1508
1733_0.57_1.6.png,val_inner,1644,447,680,205,96,1359
173_0.88_1.45.png,val_inner,2122,66,949,603,24,980
1756_0.77_1.19.png,val_inner,579,312,1624,653,58,1634
1761_0.99_0.94.png,val_inner,2112,176,232,66,21,1580
1763_0.58_1.25.png,val_inner,1360,297,1188,437,11,1262
1765_0.51_1.47.png,val_inner,899,331,1924,1059,212,1044
1773_0.58_1.45.png,val_inner,729,1282,628,105,56,1490
1784_0.94_1.15.png,val_inner,1288,809,165,5,10,1842
1795_0.99_1.84.png,val_inner,1920,3,9,0,1,2164
1796_0.93_0.58.png,val_inner,365,114,61,8,1,3557
17_0.55_1.91.png,val_inner,2247,32,1076,637,69,789
1801_0.99_0.78.png,val_inner,594,1741,732,150,2,1031
1803_0.99_1.79.png,val_inner,1225,902,219,12,5,1754
1814_0.55_0.54.png,val_inner,9,2974,861,40,0,252
1817_0.81_2.0.png,val_inner,1074,15,359,218,32,2664
1822_0.51_1.51.png,val_inner,397,777,774,114,14,2156
1835_0.61_1.23.png,val_inner,933,1130,1268,586,63,797
183_0.77_0.99.png,val_inner,1347,236,752,470,132,1852
1841_0.64_1.79.png,val_inner,531,678,947,155,32,1949
1844_0.91_1.28.png,val_inner,605,1040,502,103,3,1950
1851_0.7_1.14.png,val_inner,853,791,254,34,7,2203
1854_0.94_1.49.png,val_inner,455,270,79,28,0,3292
1859_0.73_1.32.png,val_inner,736,36,54,13,0,3270
1860_0.77_1.07.png,val_inner,543,80,85,16,1,3388
1862_0.82_1.52.png,val_inner,1050,290,538,98,42,2252
1867_0.67_1.54.png,val_inner,607,530,2347,1446,209,679
1875_0.95_0.91.png,val_inner,936,657,931,112,14,1585
1876_0.97_1.69.png,val_inner,1404,482,413,52,36,1828
1884_0.78_0.61.png,val_inner,46,2118,925,126,0,1007
1885_0.54_0.83.png,val_inner,86,2805,476,95,0,729
1892_0.85_0.58.png,val_inner,45,2266,1526,515,1,260
1895_0.9_1.62.png,val_inner,716,235,1682,973,38,1475
1898_0.84_0.98.png,val_inner,323,1711,620,99,2,1444
1911_0.96_1.13.png,val_inner,1758,328,781,501,42,1238
1912_1.0_0.84.png,val_inner,1003,501,984,524,35,1618
1914_0.81_0.98.png,val_inner,430,2668,656,161,88,401
1917_0.96_1.37.png,val_inner,1694,120,92,13,3,2193
1919_0.59_0.94.png,val_inner,85,1237,816,17,0,1958
1920_0.99_1.69.png,val_inner,1889,104,74,2,13,2034
1923_0.81_1.81.png,val_inner,978,402,701,135,24,2036
1936_0.52_1.67.png,val_inner,759,186,381,68,9,2775
1937_0.79_0.84.png,val_inner,1513,208,280,57,38,2105
1939_0.93_1.32.png,val_inner,2384,123,230,31,47,1383
1942_0.89_0.67.png,val_inner,315,2157,868,147,3,759
1952_0.78_0.75.png,val_inner,1371,248,626,142,24,1874
1956_0.99_1.4.png,val_inner,1171,572,586,48,66,1824
1966_0.52_1.48.png,val_inner,1496,453,757,108,194,1505
196_0.8_0.88.png,val_inner,1526,19,875,726,68,1720
1979_0.6_0.93.png,val_inner,227,1289,1468,339,2,1114
1982_0.99_1.89.png,val_inner,2317,203,239,51,59,1377
1985_0.57_1.93.png,val_inner,1413,619,1467,668,312,725
1988_0.94_1.22.png,val_inner,1924,399,447,146,2,1328
2000_0.86_0.62.png,val_inner,1039,1050,707,155,13,1312
2003_0.64_1.33.png,val_inner,415,2007,1067,147,20,627
2007_0.61_1.26.png,val_inner,791,159,990,173,125,2273
2013_1.0_1.78.png,val_inner,850,329,644,368,4,2277
2024_0.99_1.36.png,val_inner,1419,353,355,36,21,1990
2026_0.99_1.41.png,val_inner,1657,153,216,56,15,2085
2027_0.69_0.59.png,val_inner,750,739,1136,331,10,1481
2028_0.98_1.27.png,val_inner,1359,213,222,54,14,2316
2033_0.61_0.56.png,val_inner,52,3104,791,92,1,150
2043_0.97_0.54.png,val_inner,866,894,456,67,6,1885
2050_0.8_1.8.png,val_inner,1582,289,610,197,69,1657
2051_0.92_0.92.png,val_inner,1228,418,955,484,35,1519
2057_0.86_0.85.png,val_inner,484,940,1028,211,14,1654
2061_0.79_1.72.png,val_inner,959,331,378,135,10,2438
2063_0.76_1.8.png,val_inner,982,316,404,164,9,2401
2069_0.7_1.18.png,val_inner,442,845,1172,102,28,1661
2070_0.86_0.78.png,val_inner,383,1438,689,114,3,1589
2071_0.63_1.21.png,val_inner,471,1063,1000,122,92,1644
2072_0.87_1.18.png,val_inner,931,705,855,70,28,1625
2073_0.87_1.93.png,val_inner,2490,311,348,74,23,956
2074_0.71_0.74.png,val_inner,1173,847,934,136,70,1197
2076_0.85_1.77.png,val_inner,2257,305,437,112,20,1108
2079_0.62_1.17.png,val_inner,1241,205,1172,534,116,1557
2080_0.53_1.58.png,val_inner,1573,462,585,118,194,1583
2087_0.72_1.14.png,val_inner,652,900,688,120,12,1868
2094_0.56_1.05.png,val_inner,443,88,1582,1002,36,2019
2096_0.77_1.76.png,val_inner,1298,185,461,124,59,2208
2109_0.56_1.42.png,val_inner,945,1200,999,284,154,1002
2111_0.68_1.03.png,val_inner,635,1639,844,160,61,1002
2114_0.9_1.51.png,val_inner,1434,766,781,122,77,1167
2115_0.75_1.52.png,val_inner,1239,852,1069,319,108,991
2119_0.54_1.47.png,val_inner,719,734,1074,298,172,1685
2121_0.73_0.63.png,val_inner,152,2766,631,48,3,550
2123_0.66_0.89.png,val_inner,214,2760,546,54,4,580
2126_0.75_0.91.png,val_inner,795,1110,757,257,116,1530
212_0.71_1.94.png,val_inner,2004,10,514,358,29,1586
2132_0.76_1.7.png,val_inner,1223,837,957,83,57,1126
2135_0.51_1.0.png,val_inner,182,1023,1218,259,19,1692
2140_0.55_0.94.png,val_inner,899,794,1279,423,186,1210
2141_0.55_0.57.png,val_inner,54,1588,999,158,0,1455
2144_0.54_1.03.png,val_inner,400,1120,724,165,2,1854
2145_0.59_1.25.png,val_inner,671,1155,772,92,14,1511
2150_0.89_1.44.png,val_inner,1296,457,786,320,14,1568
2151_0.78_0.51.png,val_inner,147,1436,1294,212,1,1220
2156_0.71_1.75.png,val_inner,1203,664,602,100,159,1666
215_0.58_0.63.png,val_inner,195,308,300,21,5,3298
2163_0.52_1.35.png,val_inner,830,138,652,213,17,2490
2176_0.54_1.82.png,val_inner,1865,49,521,225,128,1735
2179_0.63_0.92.png,val_inner,907,399,1602,716,93,1248
217_0.79_0.54.png,val_inner,685,167,3089,2736,17,159
2190_0.51_0.51.png,val_inner,25,1590,2143,538,4,342
2195_0.53_1.24.png,val_inner,708,408,2151,885,21,841
2204_0.99_1.22.png,val_inner,976,534,1693,1166,4,896
2207_0.53_1.2.png,val_inner,459,991,1574,218,33,1095
220_0.56_1.69.png,val_inner,3123,71,523,368,55,384
2216_0.58_1.17.png,val_inner,595,512,476,82,39,2549
2220_0.92_1.02.png,val_inner,495,216,128,33,2,3259
2231_0.71_0.89.png,val_inner,509,816,482,177,2,2291
2234_0.76_1.1.png,val_inner,376,309,419,131,2,2994
2235_0.91_1.78.png,val_inner,972,85,284,98,39,2786
2244_0.77_1.02.png,val_inner,332,1029,258,89,0,2477
2247_0.9_1.37.png,val_inner,1367,461,723,280,70,1598
2250_0.67_1.7.png,val_inner,1586,180,432,152,21,1914
2259_0.79_0.9.png,val_inner,278,1259,827,232,1,1733
2262_0.79_1.73.png,val_inner,923,67,136,42,32,2990
2264_0.66_1.54.png,val_inner,639,95,195,59,28,3182
2265_0.72_1.34.png,val_inner,677,434,101,13,2,2886
2269_0.52_1.13.png,val_inner,191,323,84,13,0,3498
226_0.56_0.7.png,val_inner,802,756,804,212,38,1747
2271_0.6_1.89.png,val_inner,357,162,67,14,0,3510
2277_0.69_0.53.png,val_inner,106,2584,711,131,3,698
2279_0.82_0.88.png,val_inner,397,1310,518,62,30,1899
2282_0.93_1.05.png,val_inner,591,1177,369,82,6,1963
2283_0.58_1.18.png,val_inner,538,1073,645,89,69,1905
228_0.81_0.73.png,val_inner,1063,906,746,257,55,1399
2290_0.92_1.28.png,val_inner,1117,197,105,4,7,2682
2292_0.82_1.71.png,val_inner,1391,181,75,4,6,2452
2294_1.0_1.16.png,val_inner,1506,222,248,50,6,2126
2298_0.55_1.86.png,val_inner,528,773,1516,237,98,1333
229_0.93_1.79.png,val_inner,2523,2,238,184,44,1360
2305_0.57_1.54.png,val_inner,1317,636,1119,604,247,1056
2307_0.75_1.96.png,val_inner,1883,258,766,287,105,1211
2310_0.9_1.71.png,val_inner,1129,255,1174,899,99,1542
2317_0.62_1.27.png,val_inner,1204,484,1144,561,57,1312
2319_0.9_0.55.png,val_inner,578,961,1941,462,2,617
2325_0.93_1.76.png,val_inner,1169,744,1193,425,43,1016
2334_0.56_0.79.png,val_inner,101,1170,2356,592,3,472
2338_0.62_1.42.png,val_inner,2041,40,423,236,137,1626
2345_0.9_0.78.png,val_inner,494,959,846,94,5,1801
2365_0.53_0.5.png,val_inner,107,1675,1711,450,0,603
236_0.67_1.6.png,val_inner,1918,13,143,45,3,2025
2379_0.79_1.37.png,val_inner,140,937,420,86,4,2603
2382_0.63_0.9.png,val_inner,140,1474,878,98,3,1605
2386_0.97_1.08.png,val_inner,803,582,926,267,25,1805
238_0.87_1.74.png,val_inner,2058,14,794,734,104,1237
2395_0.78_1.43.png,val_inner,419,511,429,125,0,2737
23_0.83_1.63.png,val_inner,3620,0,137,102,31,352
2402_0.8_0.8.png,val_inner,193,1868,1798,719,2,239
2408_0.55_1.94.png,val_inner,893,1233,1258,224,54,749
2409_0.55_1.95.png,val_inner,929,486,530,38,37,2178
2410_0.57_1.09.png,val_inner,520,985,661,91,97,2001
2411_0.81_0.52.png,val_inner,273,1891,990,151,16,958
2415_0.55_1.63.png,val_inner,1916,170,569,337,110,1496
2420_0.95_0.63.png,val_inner,555,746,754,309,0,2041
2432_0.94_1.56.png,val_inner,915,1094,696,129,0,1391
2437_0.64_0.7.png,val_inner,152,2449,570,115,19,940
2441_0.74_1.28.png,val_inner,528,514,1763,659,57,1344
2450_0.51_0.64.png,val_inner,219,1036,506,57,8,2343
2453_0.54_1.83.png,val_inner,1865,47,301,170,174,1931
2454_0.81_1.92.png,val_inner,2302,57,220,85,103,1567
2458_0.78_1.02.png,val_inner,866,903,1129,165,12,1206
2463_0.85_1.05.png,val_inner,743,1213,632,107,3,1511
2467_0.62_0.72.png,val_inner,55,1636,555,50,1,1851
2474_0.91_0.84.png,val_inner,318,1572,1070,284,4,1140
2475_0.92_1.34.png,val_inner,909,920,873,288,26,1413
2476_0.67_0.56.png,val_inner,4,3030,937,218,0,125
2483_0.82_1.17.png,val_inner,1009,242,1274,536,69,1600
2490_0.71_1.73.png,val_inner,2457,75,328,28,99,1308
2491_0.94_1.9.png,val_inner,2922,78,204,45,89,923
2496_0.61_0.78.png,val_inner,236,908,1595,403,28,1379
2498_0.54_1.1.png,val_inner,265,699,1086,263,39,2049
249_0.65_1.99.png,val_inner,2007,4,50,3,8,2043
24_0.53_1.21.png,val_inner,3420,1,262,239,2,413
2517_0.94_1.24.png,val_inner,666,920,948,200,36,1584
2522_0.78_1.79.png,val_inner,422,577,1793,697,36,1326
2525_0.79_1.85.png,val_inner,1343,572,1784,1225,16,406
252_0.98_1.73.png,val_inner,1929,26,110,5,9,2038
2542_0.7_1.52.png,val_inner,556,398,266,52,0,2876
2550_0.85_1.96.png,val_inner,803,544,728,213,24,2041
2556_0.89_1.72.png,val_inner,1208,1151,488,108,69,1284
2559_0.81_1.96.png,val_inner,789,147,831,472,121,2429
2563_0.85_0.62.png,val_inner,132,2097,217,8,0,1650
2567_0.52_1.05.png,val_inner,254,1167,581,129,12,2105
2570_0.99_2.0.png,val_inner,941,236,164,38,1,2756
2572_0.54_1.3.png,val_inner,248,1094,459,88,75,2363
2574_0.57_1.08.png,val_inner,565,1087,251,34,1,2194
2581_0.79_1.95.png,val_inner,1486,72,705,337,124,1877
2589_0.62_1.28.png,val_inner,631,683,622,69,6,2165
2591_0.78_1.58.png,val_inner,987,449,511,44,14,2163
2596_0.54_1.72.png,val_inner,441,1276,846,188,10,1542
259_0.87_0.76.png,val_inner,1332,523,903,601,0,1338
25_0.59_1.43.png,val_inner,931,476,1562,776,24,1134
2608_0.68_1.54.png,val_inner,777,37,449,210,82,2895
2612_0.52_1.14.png,val_inner,588,480,387,114,82,2678
2614_0.55_0.63.png,val_inner,65,1230,1136,170,7,1671
261_0.54_0.73.png,val_inner,809,333,2401,1764,0,553
2625_0.88_1.86.png,val_inner,1237,470,365,63,4,2027
2626_0.88_1.19.png,val_inner,860,915,531,95,4,1794
2628_0.86_1.01.png,val_inner,771,1230,772,126,38,1353
2632_0.92_1.01.png,val_inner,1126,367,219,54,16,2398
2635_0.98_1.78.png,val_inner,1266,733,682,255,75,1447
2641_0.7_1.91.png,val_inner,807,505,1229,267,80,1629
2646_0.82_1.47.png,val_inner,721,756,811,179,10,1818
2652_0.85_1.34.png,val_inner,524,1775,383,48,9,1421
2653_0.5_0.98.png,val_inner,132,2619,861,138,34,497
2663_0.54_1.88.png,val_inner,1227,82,294,101,41,2519
2665_0.85_1.17.png,val_inner,706,956,637,166,9,1803
2674_0.84_1.83.png,val_inner,442,913,483,90,7,2264
2680_0.94_1.89.png,val_inner,1230,924,420,95,17,1534
2682_0.96_1.39.png,val_inner,1112,485,376,57,8,2131
2687_0.61_0.9.png,val_inner,281,766,511,116,1,2539
268_0.79_1.15.png,val_inner,2313,95,527,253,113,1228
2693_0.69_0.91.png,val_inner,63,2586,380,23,4,1071
2696_0.77_1.3.png,val_inner,422,1740,364,53,112,1587
2700_0.59_1.66.png,val_inner,420,794,308,27,5,2579
2703_0.77_1.67.png,val_inner,570,945,617,94,60,2022
2704_0.84_1.81.png,val_inner,743,786,674,106,90,1971
2705_0.68_1.36.png,val_inner,230,746,77,21,0,3043
2707_0.61_1.6.png,val_inner,304,730,64,20,0,2998
2708_0.72_1.57.png,val_inner,302,619,103,36,0,3072
2710_0.56_1.69.png,val_inner,477,8,240,148,65,3416
2712_0.65_1.83.png,val_inner,606,16,160,103,56,3336
2714_0.9_1.77.png,val_inner,1427,225,163,51,0,2281
2739_0.95_1.39.png,val_inner,599,1532,497,106,30,1482
2744_0.6_1.82.png,val_inner,1464,151,397,123,65,2143
2747_0.87_1.0.png,val_inner,476,1686,888,119,41,1080
2754_0.83_1.45.png,val_inner,1527,338,960,237,44,1306
2759_0.52_1.32.png,val_inner,791,525,648,197,76,2178
2763_0.83_1.04.png,val_inner,418,1476,1372,222,1,831
2767_0.69_0.71.png,val_inner,4,2066,1836,346,0,190
2769_0.81_1.94.png,val_inner,906,923,1126,314,51,1174
2771_0.52_0.87.png,val_inner,139,2058,1214,322,4,688
2775_0.9_0.66.png,val_inner,1406,627,286,43,26,1794
2779_0.73_0.56.png,val_inner,232,1557,1347,479,3,963
2783_0.78_1.9.png,val_inner,1785,275,417,83,59,1651
2784_0.56_0.55.png,val_inner,19,2507,1152,97,4,422
2786_0.88_1.47.png,val_inner,962,879,787,225,0,1468
2790_0.56_1.84.png,val_inner,238,778,249,62,14,2843
2791_0.51_1.66.png,val_inner,386,983,297,68,16,2437
2792_0.52_0.69.png,val_inner,60,1837,369,41,17,1846
2794_0.8_0.92.png,val_inner,210,274,236,58,3,3379
2800_0.75_0.87.png,val_inner,601,775,2054,1040,0,666
2807_0.78_0.64.png,val_inner,54,3344,662,48,7,42
2809_0.86_1.19.png,val_inner,707,997,686,65,44,1730
281_0.93_1.17.png,val_inner,3193,0,36,26,56,873
2820_0.87_0.91.png,val_inner,1043,702,973,328,0,1378
2827_0.92_0.93.png,val_inner,688,799,791,69,64,1857
2828_0.98_1.23.png,val_inner,968,352,723,120,93,2113
282_0.95_1.38.png,val_inner,3372,0,18,14,48,709
283_0.71_1.63.png,val_inner,3038,0,154,146,42,907
2843_0.7_0.5.png,val_inner,213,1975,1260,296,0,648
2844_0.58_0.74.png,val_inner,223,1972,1135,201,1,766
2845_0.61_0.81.png,val_inner,168,1540,1489,135,3,901
2862_0.91_1.23.png,val_inner,877,403,708,218,47,2138
2872_0.75_1.98.png,val_inner,2264,55,133,33,30,1654
2877_0.98_1.2.png,val_inner,753,770,1407,836,42,1187
2884_0.65_1.22.png,val_inner,288,1275,1259,280,36,1278
288_0.77_1.7.png,val_inner,1896,34,830,771,194,1362
2896_0.84_0.74.png,val_inner,167,2006,1573,175,2,352
2899_0.92_1.08.png,val_inner,1910,215,421,135,65,1591
28_0.54_1.24.png,val_inner,726,295,2273,1397,62,851
2901_0.59_1.0.png,val_inner,101,2152,1539,219,5,306
2905_0.99_0.96.png,val_inner,1080,405,1254,602,50,1376
2916_0.62_1.39.png,val_inner,603,430,755,266,129,2356
2918_0.6_1.92.png,val_inner,1712,545,700,154,64,1159
2926_0.6_1.32.png,val_inner,1375,54,53,0,3,2617
2928_0.93_0.58.png,val_inner,1097,183,88,8,8,2733
2941_0.7_1.3.png,val_inner,732,444,1452,393,35,1499
2953_0.65_1.26.png,val_inner,190,1339,2068,246,2,501
2955_0.54_1.51.png,val_inner,155,901,2638,255,16,415
2963_0.61_1.33.png,val_inner,970,1047,689,126,30,1416
2966_0.98_0.67.png,val_inner,1114,803,1379,349,72,852
2978_0.94_1.66.png,val_inner,2997,37,84,10,7,983
2991_0.88_1.4.png,val_inner,1161,640,1076,499,23,1238
2994_0.81_0.58.png,val_inner,226,1788,977,227,3,1107
2996_0.97_1.99.png,val_inner,1970,430,375,54,33,1346
299_0.79_0.75.png,val_inner,1948,140,373,170,0,1635
300_0.72_1.88.png,val_inner,2800,0,236,190,83,1086
302_0.67_0.9.png,val_inner,2928,294,802,249,23,92
303_0.68_0.54.png,val_inner,2384,484,1175,387,1,54
309_0.52_0.96.png,val_inner,1892,56,300,181,24,1848
319_0.87_1.65.png,val_inner,1729,13,1724,1686,7,630
325_0.68_1.71.png,val_inner,1645,64,437,260,27,1961
326_0.56_0.94.png,val_inner,1328,588,1138,523,6,1046
33_0.9_0.83.png,val_inner,1609,302,856,517,27,1335
344_0.57_1.11.png,val_inner,2878,8,464,216,55,770
349_0.53_1.37.png,val_inner,3044,0,836,817,6,216
34_0.67_1.92.png,val_inner,3366,22,545,482,72,183
355_0.85_0.53.png,val_inner,2136,114,754,434,27,1116
356_0.65_0.6.png,val_inner,1590,352,1395,871,13,772
361_0.83_0.87.png,val_inner,1759,169,1207,876,192,1022
363_0.77_0.88.png,val_inner,1612,128,1343,600,146,1116
365_0.89_1.63.png,val_inner,1824,3,234,162,14,2038
367_0.56_0.63.png,val_inner,72,1559,1376,287,0,1089
377_0.97_1.14.png,val_inner,1001,59,1516,414,37,1543
382_0.85_0.82.png,val_inner,957,27,841,422,0,2271
383_0.87_0.78.png,val_inner,864,222,579,387,0,2431
386_0.91_1.27.png,val_inner,3766,2,41,18,20,292
400_0.99_1.08.png,val_inner,2445,201,609,323,42,864
407_0.59_0.69.png,val_inner,1215,97,197,16,13,2600
414_0.52_1.27.png,val_inner,2157,151,1062,538,58,779
423_0.92_0.7.png,val_inner,633,110,1162,360,0,2191
439_0.95_1.86.png,val_inner,3504,25,72,0,11,502
440_0.72_1.73.png,val_inner,3507,4,5,0,1,581
446_0.72_1.25.png,val_inner,2650,110,1002,232,2,336
449_0.79_1.15.png,val_inner,1570,242,308,94,5,1981
454_0.63_0.9.png,val_inner,494,945,2060,733,7,599
455_0.55_1.99.png,val_inner,2549,3,371,295,41,1201
459_0.9_0.51.png,val_inner,270,470,1648,759,0,1708
470_0.8_0.94.png,val_inner,1099,129,1443,945,32,1457
471_0.9_1.29.png,val_inner,2102,42,330,292,14,1622
479_0.58_1.54.png,val_inner,1992,836,780,121,55,534
483_0.88_1.16.png,val_inner,1609,197,519,166,0,1771
484_0.58_1.89.png,val_inner,2811,102,450,149,39,753
490_0.83_1.67.png,val_inner,3529,190,101,28,2,276
492_0.61_1.32.png,val_inner,3509,209,243,79,0,135
4_0.84_1.98.png,val_inner,3274,76,432,193,14,322
507_0.74_1.31.png,val_inner,1580,233,1788,1352,144,556
508_0.87_0.92.png,val_inner,1108,219,1914,880,38,893
50_0.82_1.93.png,val_inner,2595,23,635,468,176,900
517_0.95_1.51.png,val_inner,3204,4,321,243,13,575
525_0.65_1.46.png,val_inner,2321,135,610,175,52,1066
531_0.55_1.19.png,val_inner,2219,151,837,382,6,895
533_0.96_1.51.png,val_inner,1769,9,112,63,67,2219
535_0.78_1.25.png,val_inner,1156,89,1259,870,229,1643
540_0.92_1.97.png,val_inner,3228,0,11,11,7,857
542_0.55_1.46.png,val_inner,3449,14,277,82,106,433
547_0.79_1.67.png,val_inner,1947,32,1448,1139,169,781
551_0.75_1.66.png,val_inner,2218,28,1659,1507,169,247
556_0.86_1.79.png,val_inner,2461,8,414,327,30,1236
565_0.76_1.56.png,val_inner,1183,47,1081,775,55,1802
574_0.65_1.38.png,val_inner,2143,0,1322,1322,112,631
575_0.71_1.7.png,val_inner,2448,0,903,899,62,745
576_0.84_1.69.png,val_inner,2199,7,647,484,11,1244
581_0.54_1.36.png,val_inner,3237,56,312,39,1,491
585_0.6_0.89.png,val_inner,1129,187,1475,1055,73,1308
590_0.65_0.94.png,val_inner,325,467,3059,1642,0,245
593_0.64_0.82.png,val_inner,703,152,309,78,0,2932
595_0.78_1.11.png,val_inner,1282,70,351,155,1,2394
596_0.55_0.89.png,val_inner,781,204,389,72,8,2729
59_0.59_1.43.png,val_inner,2555,33,753,565,233,803
603_0.67_1.99.png,val_inner,3161,0,2,2,1,933
605_0.58_0.77.png,val_inner,2358,256,1448,848,7,41
609_0.58_1.34.png,val_inner,1883,101,525,194,145,1639
614_0.95_0.72.png,val_inner,888,141,569,311,8,2505
618_0.66_1.24.png,val_inner,2741,72,485,208,72,824
61_0.71_1.08.png,val_inner,625,164,1219,513,9,2097
624_0.88_1.47.png,val_inner,2868,39,692,97,36,530
638_0.73_1.34.png,val_inner,1321,95,1236,993,4,1448
653_0.78_0.53.png,val_inner,2036,39,178,64,15,1858
659_0.86_0.85.png,val_inner,2171,47,1310,1184,0,568
661_0.6_1.84.png,val_inner,2742,1,353,323,44,1005
663_0.87_1.75.png,val_inner,3311,0,231,151,65,593
674_0.93_0.72.png,val_inner,982,827,924,199,1,1364
676_0.53_1.48.png,val_inner,3371,65,324,167,39,351
681_0.66_0.67.png,val_inner,1727,265,1732,617,0,372
683_0.9_1.98.png,val_inner,2418,110,862,397,2,708
686_0.62_0.82.png,val_inner,2084,115,1366,844,67,597
687_0.89_1.42.png,val_inner,2272,104,1063,743,127,714
68_0.75_1.58.png,val_inner,967,31,363,197,36,2756
692_0.69_1.32.png,val_inner,1309,16,1922,1829,5,850
